gene	mean_diff	cv_FXS_zscore
ARCN1	5.810846667	-1.458682329
AREL1	4.344004167	-0.019158229
ARF1	-3.357998333	0.619478476
ARF3	1.153693333	-0.344715526
ARF4	0.165816667	-0.921964
ARF5	-2.875758333	0.731783724
ARF6	-1.35195	-1.436108784
ARFGAP1	-3.113134167	0.487012122
ARFGAP2	1.530925	-0.896604289
ARFGAP3	0.463816667	-1.038570269
ARFGEF1	9.465275	0.458586298
ARFGEF2	-0.090678333	0.069953151
ARFGEF3	-6.668875	-1.025221777
ARFIP1	5.130525833	1.184327489
ARFIP2	-1.056310833	-0.121672838
ARFRP1	0.04267	0.31823393
ARG1	-5.145745833	0.444927627
ARG2	-2.570483333	-0.555880518
ARGFX	3.933666667	0.018862934
ARGLU1	0.471758333	-0.161708422
ARHGAP1	5.436993333	0.389225858
ARHGAP10	8.3438	0.486645571
ARHGAP11A	1.551633333	-1.154061929
ARHGAP11B	2.915458333	-0.738480599
ARHGAP12	-1.378273333	0.538200022
ARHGAP15	-1.377474167	0.346771576
ARHGAP17	7.769391667	-0.90712015
ARHGAP18	5.038228333	-0.101151368
ARHGAP19	-5.670038333	0.254841941
ARHGAP21	10.20111333	0.880347702
ARHGAP22	4.52916	0.087551306
ARHGAP23	-5.110294167	0.372926294
ARHGAP24	-2.38025	-0.759626658
ARHGAP25	4.596691667	-0.200740609
ARHGAP26	-8.3080075	0.266970633
ARHGAP27	-16.140025	0.620113884
ARHGAP28	0.504991667	-1.022366075
ARHGAP29	1.350266667	-1.099781071
ARHGAP30	-7.135941667	-0.168983637
ARHGAP31	-0.16305	0.144645363
ARHGAP32	0.118315833	-0.123036339
ARHGAP33	0.181235833	0.847080138
ARHGAP35	-10.5182	-0.723175761
ARHGAP39	-9.216231667	1.846796476
ARHGAP4	-1.554108333	0.53578584
ARHGAP42	-0.53985	-1.195077323
ARHGAP44	8.659141667	-0.487666484
ARHGAP45	1.085279167	2.358857446
ARHGAP5	-0.5073	0.245018298
ARHGAP6	-0.717253333	0.938069356
ARHGAP8	-13.66301667	-0.302927776
ARHGAP9	-13.71409417	0.907513214
ARHGDIA	-6.235330833	0.976894862
ARHGDIG	-27.68795833	-0.082875823
ARHGEF1	0.589416667	-0.126742365
ARHGEF10	-7.117883333	-0.101300197
ARHGEF10L	-14.50134167	0.026164209
ARHGEF11	-1.939138333	0.611572501
ARHGEF12	-0.001628333	0.025243304
ARHGEF16	-0.300886667	0.749751781
ARHGEF17	-6.226375	0.782321675
ARHGEF18	1.629425	-0.757615779
ARHGEF19	0.102965833	0.221297679
ARHGEF2	1.423558333	-0.824592534
ARHGEF25	-2.6458925	1.62599379
ARHGEF26	0.861306667	-0.365860928
ARHGEF28	4.6104	0.333578424
ARHGEF3	-6.653416667	-0.165778647
ARHGEF33	4.088391667	-0.413794993
ARHGEF35	2.890688333	2.369702206
ARHGEF37	-5.709275	0.889400394
ARHGEF38	2.128045	0.647460425
ARHGEF39	-1.2178025	0.394124503
ARHGEF4	-0.108310833	2.026077935
ARHGEF40	-5.75524	0.24912258
ARHGEF5	1.279693133	2.138382581
ARHGEF6	9.799058333	-0.348726295
ARHGEF7	0.475755	0.301952883
ARHGEF9	8.70065	-0.815748749
ARID1A	3.6668275	1.063435131
ARID1B	-0.033720833	1.020513987
ARID2	-2.64535	1.509061532
ARID3A	-12.93949667	1.02616215
ARID3B	1.3754	0.503067669
ARID3C	-0.496033333	1.125932855
ARID4A	2.215491667	-0.827375964
ARID4B	-12.19775833	-0.845041565
ARID5A	-19.578375	-0.772019759
ARID5B	1.287425	0.466254477
ARIH1	-8.27485	-0.234109845
ARIH2	-1.222291667	-0.842665289
ARL1	4.822225	-0.437338962
ARL10	-5.645036667	0.012611041
ARL11	0.432683333	-0.126661986
ARL13B	1.702165833	0.999577247
ARL14EP	1.696245	-0.011649366
ARL15	-6.328223333	-0.259762163
ARL16	-5.918254167	0.857441515
ARL17A	0.863401667	-0.624326093
ARL17B	-1.109725	1.33133801
ARL2	-9.782741667	-0.786227316
ARL2BP	-20.23716667	-0.284823414
ARL3	5.507316667	-0.150601651
ARL4A	-13.83438333	-0.114470218
ARL4C	-1.8139925	1.278706246
ARL4D	-10.100535	0.091045541
ARL5A	6.356191667	-0.318454277
ARL5B	-2.778658333	-0.378341943
ARL5C	-7.073970833	1.367372514
ARL6	-3.090316667	-0.92444009
ARL6IP1	4.007225	-0.329625835
ARL6IP4	2.163538333	0.593576583
ARL6IP5	1.853335833	0.567847947
ARL6IP6	4.625353333	-0.844773919
ARL8A	-3.673811667	-0.382414233
ARL8B	3.4538	-0.690936821
ARL9	-2.653916667	0.030776961
ARMC1	4.788883333	-0.395328945
ARMC10	5.737891667	-0.735918146
ARMC12	-5.978525	-0.669232763
ARMC2	-8.422491667	-1.208269729
ARMC3	-0.629716667	-1.419243885
ARMC5	2.647725	-0.586110068
ARMC6	-16.29708333	-0.208427406
ARMC7	3.465999167	0.058908509
ARMC8	-2.046208333	-0.468174181
ARMC9	-7.68995	0.306151612
ARMCX1	-1.849908333	-0.742683128
ARMCX2	-2.292990833	0.082251918
ARMCX3	-2.444499167	0.049649353
ARMCX4	-2.365963333	-0.23296196
ARMCX5	-4.749158333	-0.641650279
ARMCX6	-4.521391667	-0.67156853
ARMH1	-1.436725	-0.967026172
ARMH3	3.930334167	0.189080194
ARMH4	-3.624841667	-0.977807858
ARMT1	-7.67644	0.043111385
ARNT	1.182558333	-0.610980326
ARNT2	1.194416667	-1.302376121
ARPC1A	-0.652515833	0.182572846
ARPC1B	-0.582098333	0.856654736
ARPC2	3.9305	0.552525554
ARPC3	-5.0194	-0.971485461
ARPC4	-0.868523333	-0.235836492
ARPC5	-0.699516667	-0.914368877
ARPC5L	-2.264554167	-0.434249083
ARPIN	3.929098333	-0.972281714
ARPP19	-10.4606	-1.036599786
ARR3	-0.895525	-0.182328422
ARRB1	-3.429425	-0.183337624
ARRB2	-7.34114	0.277592859
ARRDC1	-3.323888333	1.326619452
ARRDC2	-12.85808333	0.724906665
ARRDC3	-0.127703333	1.217888616
ARRDC4	6.443778333	-0.298165049
ARSA	1.264118333	0.891750733
ARSB	3.178991667	0.209282878
ARSD	-12.957125	-0.29312013
ARSG	0.990983333	-0.829259465
ARSI	-3.974298333	0.878971127
ARSJ	-1.539266667	-0.815727443
ARSK	2.550708333	-0.739509762
ARSL	0.670133333	-1.130321083
ART3	-1.104991667	-0.705488974
ART4	6.092316667	-1.584776536
ART5	-12.07650833	-0.583736244
ARTN	5.977391667	-0.129254509
ARV1	3.295489167	-0.054303805
ARVCF	-6.38508	0.793795279
ARX	-1.674044167	2.431571452
AS3MT	1.830005	0.051669637
ASAH1	-0.441791667	-0.81368271
ASAH2	4.139775	-0.772405183
ASAH2B	-8.500425	-0.224511461
ASAP1	-6.271310833	-0.279290485
ASAP2	-0.070008333	-0.509123248
ASAP3	-1.041538333	-0.245763675
ASB1	-59.978675	0.474876324
ASB13	-3.1406475	-0.28333106
ASB14	5.971308333	0.009489055
ASB16	-7.79815	-0.77304878
ASB18	-7.114458333	-0.329490369
ASB2	-15.562225	1.042786199
ASB3	2.278075	-0.166967666
ASB4	4.274621667	-1.074013955
ASB6	-2.875609167	0.818695819
ASB7	-2.61154	-0.461811905
ASB8	0.587906667	1.051402034
ASCC1	2.443416667	0.520067268
ASCC2	-4.0227875	0.73317575
ASCC3	-0.907883333	-0.654586232
ASCL5	-3.106691667	-0.358217308
ASDURF	-0.155813333	0.162573906
ASF1A	0.278171667	0.918475656
ASF1B	-9.536390833	0.29606714
ASGR1	-6.674158333	-0.428784145
ASH1L	1.942516667	-1.166867195
ASH2L	3.877875	-0.397162464
ASIC1	-8.9901375	0.441655844
ASIC2	3.047208333	0.152012032
ASIC3	-4.038049167	1.515055255
ASIC4	-5.395140833	1.164841892
ASIP	5.454366667	-0.78783435
ASL	1.054475	0.50569464
ASMTL	-2.036375	-1.30753999
ASNS	9.483041667	-0.559721434
ASNSD1	-0.155813333	0.162573906
ASPA	3.575711667	0.162939252
ASPDH	-214.8295917	0.508115723
ASPG	-3.191041667	0.903706338
ASPH	7.283425	0.242751669
ASPHD1	-1.2419925	0.297006326
ASPHD2	6.577429167	0.064815363
ASPM	18.31225	-1.472745774
ASPRV1	-7.572783333	-0.35744919
ASPSCR1	-6.287841667	0.604593941
ASRGL1	4.33725	-0.986436511
ASS1	-1.338299167	-0.240215412
ASTE1	0.921065833	1.235400156
ASTN1	-3.429791667	0.560604942
ASTN2	9.028991667	-0.297231835
ASXL1	0.693146667	-0.54936716
ASXL2	-16.99058333	-0.475510095
ASXL3	7.178866667	-0.407126283
ATAD1	4.493488333	-0.188911111
ATAD2	-11.07165	-1.089042268
ATAD2B	1.797303333	0.202949233
ATAD3A	-8.012058333	1.867828618
ATAD3B	-8.952835	1.633911012
ATAD3C	-4.44287	0.581065607
ATAD5	-1.24125	-0.270950944
ATAT1	-4.792208333	-0.057021166
ATCAY	-8.3773025	0.628833793
ATE1	2.924308333	-0.84722987
ATF1	-0.839491667	-0.73218739
ATF2	7.240691667	-0.302707322
ATF3	-9.21015	-0.092043905
ATF4	2.346445833	0.975636273
ATF5	-2.924141667	0.560604736
ATF6	-4.465333333	-0.580614512
ATF6B	-1.936133333	-0.99976912
ATF7	7.797471667	-0.077565851
ATF7IP	11.78736667	0.732908337
ATF7IP2	7.503066667	-1.183424963
ATG10	-14.07516667	0.299166666
ATG101	0.889625	-0.802690166
ATG12	3.3519	-1.184474312
ATG13	-5.037133333	-1.332052579
ATG14	5.746108333	0.546613336
ATG16L1	14.63028333	-0.468838528
ATG16L2	-2.088648333	-1.132714867
ATG2A	3.010335	-0.549779102
ATG2B	-8.98985	-1.065868772
ATG3	7.076184167	1.557860246
ATG4A	3.935016667	0.44837603
ATG4B	-16.53906667	0.656256765
ATG4C	-4.61615	-0.585832301
ATG4D	3.189358333	-0.144582134
ATG5	-2.471608333	0.257068689
ATG7	-17.69278333	-0.949690564
ATG9A	-4.679955833	-0.401080146
ATG9B	-4.047391667	0.145990227
ATIC	-3.943041667	-1.569638095
ATL1	21.54961667	-0.582704767
ATL2	7.501691667	-0.367901891
ATL3	-2.376141667	1.115522904
ATM	0.791684167	0.334174484
ATMIN	-26.30895833	-0.245082168
ATN1	-1.690055833	-0.04952208
ATOH8	-2.609725	0.192196706
ATOX1	3.300256667	-0.308812974
ATP10A	-10.72010833	-0.454994578
ATP10B	6.100075	-0.448725892
ATP10D	-1.924316667	-0.819661342
ATP11A	-1.3395	-1.216742854
ATP11B	1.133611667	-0.194074582
ATP11C	7.497090833	1.147016848
ATP13A1	-5.947635	0.107025159
ATP13A2	-1.268840833	0.664707425
ATP13A3	-0.702978333	1.246803869
ATP13A4	-8.87085	-0.994374529
ATP1A1	-0.264925	-1.065690375
ATP1A2	-3.478524167	1.285778898
ATP1A3	-1.4997875	-0.212735928
ATP1A4	0.542766667	-1.036840876
ATP1B1	4.0277	-0.587091905
ATP1B2	-4.751245	1.903023052
ATP1B3	6.505791667	-0.589190069
ATP1B4	0.574985833	0.522066745
ATP23	0.595108333	-0.059220026
ATP2A1	1.49475	-0.869854479
ATP2A2	0.761608333	-0.849020942
ATP2A3	-5.3298	-0.506134188
ATP2B1	3.251825	0.024492403
ATP2B2	1.630754167	-0.645281684
ATP2B3	-6.6218775	1.113611158
ATP2B4	-0.190874167	-0.653733082
ATP2C1	-4.22353	-0.326999688
ATP2C2	1.6492	0.614024369
ATP5F1A	-5.144308333	-0.642862863
ATP5F1B	-0.795941667	0.022370514
ATP5F1C	5.355226667	-1.228301016
ATP5F1D	3.19107	0.2256967
ATP5F1E	4.84882	1.230817926
ATP5IF1	-4.129765833	-0.59489724
ATP5MC1	1.389425	-0.794324807
ATP5MC2	-5.25415	0.653204473
ATP5MC3	-1.3831575	0.272463275
ATP5ME	-1.362541667	0.285388529
ATP5MF	-0.130058333	1.333056355
ATP5MG	0.389166667	0.293172938
ATP5MJ	0.126575	-0.737674433
ATP5MK	-2.244396667	1.236860283
ATP5PB	3.666909167	0.702308303
ATP5PD	9.348921667	-0.466620559
ATP5PF	-3.8373	-0.716217201
ATP5PO	-3.810531667	0.073417932
ATP6AP1	-1.1220175	-0.251308614
ATP6AP2	-0.562895833	0.090175335
ATP6V0A1	-3.9007025	0.449238915
ATP6V0A2	-2.5499925	0.313652521
ATP6V0B	1.987385833	-0.760135508
ATP6V0C	-2.2336575	0.792423066
ATP6V0D1	8.387043333	-0.842895654
ATP6V0D2	0.602283333	-0.439172156
ATP6V0E1	-4.295941667	0.034333814
ATP6V0E2	-6.292023333	0.081474048
ATP6V1A	-7.237366667	0.245597119
ATP6V1B1	-4.96095	-0.71038928
ATP6V1B2	1.155915	-0.778806982
ATP6V1C1	-4.22488	-0.340206496
ATP6V1C2	-2.731225	-0.261650837
ATP6V1D	-10.913175	-1.106583149
ATP6V1E1	-2.130833333	-0.636867381
ATP6V1E2	-33.05669167	-0.517084133
ATP6V1F	0.981470833	0.201254614
ATP6V1G1	-6.126408333	0.132676884
ATP6V1G2	-0.467251667	-0.643989283
ATP6V1H	5.86315	-0.868129247
ATP7A	-0.768208333	-1.242390921
ATP7B	5.897036667	-1.096832187
ATP8A1	1.749883333	-0.278296174
ATP8A2	0.309201667	-0.103977512
ATP8B1	-7.237291667	-1.290157891
ATP8B2	0.70114	-0.001077154
ATP8B3	-37.43413333	0.439979036
ATP8B4	4.765966667	0.596388637
ATP9A	4.200033333	-0.081179891
ATP9B	-7.266666667	-1.029626948
ATPAF1	7.192891667	0.992237068
ATPAF2	-1.505564167	0.043162263
ATPSCKMT	0.521716667	-1.385703353
ATR	1.866213333	0.707782125
ATRAID	-3.441174167	-0.432941554
ATRIP	-2.535429167	-0.012313856
ATRN	-0.791183333	-1.222327353
ATRNL1	-3.458941667	-0.884192597
ATRX	-5.524808333	-0.559763641
ATXN1	2.527816667	-1.25713514
ATXN10	3.853441667	-0.161691987
ATXN1L	-2.977784167	0.308259568
ATXN2	-1.25835	-0.229284093
ATXN2L	-4.825128333	0.915622964
ATXN3	4.14248	0.546309825
ATXN7	5.106348333	0.647732516
ATXN7L1	0.049866667	-0.658285848
ATXN7L2	2.029314167	1.043982416
ATXN7L3	-6.883235833	-0.276038834
ATXN7L3B	2.857373333	-0.023913635
AUH	7.976135	-0.602028753
AUNIP	4.370641667	-1.105253218
AUP1	1.660461667	0.344969135
AURKA	-0.379366667	1.419236628
AURKAIP1	-14.02839167	0.664413857
AURKB	-4.658591667	-0.008771238
AURKC	-2.039666667	-0.761620723
AUTS2	-2.862385	0.294591258
AVEN	-1.742446667	0.327211405
AVIL	-1.56727	-0.206960934
AVL9	-2.733358333	0.269431565
AVPI1	0.428945	0.815482078
AXDND1	-3.389725	-0.964517526
AXIN1	-16.195225	-0.149698075
AXIN2	-10.61838333	-0.617558596
AXL	-6.124735833	1.363795384
AZI2	2.3986425	2.702561464
AZIN1	6.277525	-0.849801592
AZIN2	-0.17345	-0.399893034
B2M	-0.765483333	-0.331803832
B3GALNT1	3.688058333	0.61764245
B3GALNT2	4.903613333	0.913003727
B3GALT1	2.451183333	-0.104030501
B3GALT2	3.590820833	-0.694230665
B3GALT4	2.191815833	0.727250402
B3GALT5	9.275783333	-0.867749503
B3GALT6	-24.800075	0.727906457
B3GALT9	3.363408333	-0.281388181
B3GAT1	-5.753525	-0.485850449
B3GAT2	-1.791633333	-0.552944697
B3GAT3	-3.370081667	-0.184852289
B3GLCT	-6.388125	0.692788851
B3GNT2	-2.671015	-0.28180241
B3GNT4	1.546216667	0.248106479
B3GNT5	-2.32147	1.218307568
B3GNT7	-10.26598333	1.569848599
B3GNT8	-4.988719167	1.10921041
B3GNT9	-8.221783333	2.035536514
B3GNTL1	-0.457	-0.773107404
B4GALNT1	-11.92259167	1.626824264
B4GALNT2	1.665566667	0.615915988
B4GALNT3	-2.892966667	1.380934689
B4GALNT4	-11.68131667	1.180102276
B4GALT1	-5.892045833	1.096806313
B4GALT2	-1.2053975	0.708633185
B4GALT3	-3.2990575	-0.874391842
B4GALT4	1.127733333	-0.48544494
B4GALT5	-2.474010833	0.807435691
B4GALT6	-1.273608333	0.55114969
B4GALT7	0.178879167	0.306857746
B4GAT1	-5.9720725	-0.083893496
B9D1	-1.458741667	0.155520106
B9D2	0.7997125	0.511267199
BAALC	0.861616667	-0.644017046
BAAT	7.316891667	0.196371422
BABAM1	2.95095	-0.272763226
BABAM2	7.054433333	1.073829423
BACE1	-2.3032	-0.13496837
BACE2	1.264668333	0.614932247
BACH1	-10.40438333	-0.673637727
BACH2	-3.43295	-1.659950565
BAD	0.564690833	0.209942569
BAG1	0.686869167	1.099442281
BAG2	-2.737275	0.025951011
BAG3	1.072658333	-0.007540589
BAG4	-8.004975	-0.230447664
BAG5	0.367108333	0.321881505
BAG6	-3.745415	0.579428341
BAHCC1	-5.501500833	1.943137199
BAHD1	-6.890504167	0.406573488
BAIAP2	-3.07922	0.538949687
BAIAP2L1	2.590024167	0.762340915
BAIAP2L2	-7.318610833	0.713273993
BAIAP3	-1.837158333	2.785583295
BAK1	1.178505	1.33500702
BAMBI	-1.79655	-0.375689582
BANF1	3.92008	0.396258161
BANP	-6.120823333	-0.023560905
BAP1	1.221995833	0.635641221
BARD1	7.784591667	-0.723675419
BARHL1	-2.972856667	3.327073734
BARHL2	-14.6634	0.62146867
BARX1	-25.119575	1.957881458
BASP1	-4.002758333	-1.329026095
BAX	-1.143241667	1.17951311
BAZ1A	6.553366667	-0.106151667
BAZ1B	0.823833333	-0.914560986
BAZ2A	-2.797605833	0.066545855
BAZ2B	3.313383333	-0.644037888
BBC3	2.478865	0.614852156
BBIP1	-3.400925	-0.110925781
BBLN	-3.354241667	-0.486497846
BBOF1	4.339593333	1.067801586
BBS1	1.924366667	0.720583479
BBS10	1.917049167	0.640770949
BBS12	3.265833333	0.085001123
BBS2	-8.529350833	0.413792724
BBS4	1.874341667	-0.851864726
BBS5	3.460608333	0.643507124
BBS7	4.390359167	0.769443907
BBS9	5.998583333	-1.371694904
BBX	2.66177	0.700067152
BCAM	-2.493539167	-0.180575671
BCAN	0.961925	-0.201286412
BCAP29	5.329058333	0.224365599
BCAP31	-2.872360833	1.148290345
BCAR1	3.746975833	-0.012557408
BCAR3	5.861775	-0.394375202
BCAS1	-4.359683333	-0.057604189
BCAS2	-6.259758333	0.252889505
BCAS3	-1.295508333	-1.092285806
BCAS4	-2.7837	-0.274790293
BCAT1	-5.547508333	-1.378085733
BCAT2	-1.77575	0.287178062
BCCIP	-1.457459167	0.836361303
BCDIN3D	-15.79120833	-0.380859374
BCHE	13.83138333	-1.312502487
BCKDHA	2.2771175	1.080976011
BCKDHB	-11.28488333	-1.420706117
BCKDK	-4.410076667	0.534762835
BCL10	-4.292916667	-1.450813305
BCL11A	0.844966667	-0.69672316
BCL11B	-0.7542	-0.584409452
BCL2	-5.404408333	0.02861781
BCL2L1	1.522429167	0.476079999
BCL2L11	3.477733333	-0.597339273
BCL2L12	1.203754167	0.365735563
BCL2L13	5.278041667	-0.577413277
BCL2L14	-8.528233333	-0.007167281
BCL2L15	-1.721925	-0.990784812
BCL2L2	-3.168375	0.00788561
BCL6	7.904483333	-1.128167522
BCL6B	-0.927858333	-0.321014056
BCL7A	-11.63471667	0.12898973
BCL7B	-3.397483333	-0.046550247
BCL7C	-9.831045833	0.059806579
BCL9	-2.428690833	0.27298697
BCL9L	-1.387926667	0.181803978
BCLAF1	6.672991667	1.182048216
BCLAF3	2.380516667	-0.330394596
BCO1	-15.36361833	0.338306627
BCO2	5.417933333	-0.986343194
BCOR	1.710075	0.247531376
BCORL1	-5.167764167	1.241631139
BCR	-12.02436083	0.253695335
BCS1L	3.567313333	0.056375235
BDH1	6.879355	0.308387008
BDH2	1.5483975	0.601052019
BDKRB2	-4.160683333	-0.398679346
BDNF	9.712883333	-0.390334875
BDP1	-3.638984167	-0.588856803
BEAN1	-5.424025	-0.55826128
BECN1	0.938858333	0.183753531
BEGAIN	-1.285570833	1.126819294
BEND2	2.057403333	0.693299546
BEND3	3.598816667	-0.466636091
BEND4	-1.529266667	0.287570912
BEND5	-0.750658333	-1.02708186
BEND6	0.267693333	0.191610049
BEND7	2.3123	-0.058868411
BEST1	-4.92355	-0.643551167
BEST2	-16.27303333	-0.407776026
BEST3	1.235646667	0.688443124
BEST4	-7.21779	0.980311139
BET1	2.746771667	0.807940483
BET1L	1.762421667	0.37872327
BEX1	0.24165	-1.252359564
BEX2	-4.879666667	-0.788290019
BEX3	8.871608333	-0.647352497
BEX4	3.384375	-1.199390772
BEX5	-11.43933333	2.724968722
BFAR	-4.6926	-0.068542875
BGLAP	2.47892	-0.191976502
BGN	-1.482125833	1.011705259
BHLHA15	-2.450675	-0.138824303
BHMT	2.171233333	-1.137439677
BHMT2	-27.16953333	-0.992347521
BICC1	6.363891667	-0.816727517
BICD1	4.86715	-1.283642367
BICD2	2.998086667	1.147974132
BICDL1	2.002495	0.002485816
BICDL2	-7.3750075	1.276132468
BICRA	0.979215	0.323317824
BICRAL	-2.919033333	-0.248175203
BID	2.476469167	0.323546697
BIK	-5.171948333	0.60349689
BIN1	-0.850143333	2.484659498
BIN3	0.729636667	0.208053805
BIRC2	13.02303333	-0.950649494
BIRC3	-2.056120833	1.269524749
BIRC5	-6.904233333	-1.395445567
BIRC6	9.344791667	-1.06942653
BIRC7	6.7802375	-0.04154934
BIVM	12.117	-0.030263213
BLACAT1	-1.765375833	1.212102818
BLCAP	15.5324	-0.063847893
BLM	-4.083875	-0.821529032
BLMH	4.929966667	-0.011835704
BLNK	-18.62829167	-1.371532527
BLOC1S1	-3.300826667	0.179891295
BLOC1S2	-4.540208333	-1.163540259
BLOC1S3	1.992233333	0.248886683
BLOC1S4	0.558408333	0.531134264
BLOC1S5	-3.559783333	-0.733627419
BLOC1S6	2.962108333	-0.778806369
BLVRA	1.613530833	0.202849707
BLVRB	4.020266667	-0.312286855
BLZF1	0.325069167	1.403822137
BMERB1	-1.536283333	-0.601469176
BMF	-5.467926667	1.004640615
BMI1	-3.102314167	1.842055421
BMP1	-3.006645833	0.621533094
BMP2	1.020211667	1.251640345
BMP2K	5.184441667	-1.128176655
BMP3	-2.053591667	-0.585351183
BMP4	-8.034426667	2.238784759
BMP5	-4.199983333	-1.017386355
BMP6	-2.182516667	-0.423210629
BMP7	7.02445	-1.267888297
BMP8A	-6.065408333	0.176257145
BMP8B	-3.15355	-0.399116944
BMPER	3.928408333	0.043939899
BMPR1A	13.69450833	-0.86938786
BMPR1B	-1.691091667	-1.400552002
BMPR2	-3.695658333	-0.486414293
BMS1	-14.651275	0.232080316
BMT2	-5.680183333	-0.968714773
BNC1	4.470425	-0.420621858
BNC2	-2.066641667	-0.295533673
BNIP1	4.394575	-1.019926713
BNIP2	-0.244016667	-1.166743383
BNIP3	-7.722075	-1.23886736
BNIP3L	-2.428483333	0.088301382
BNIPL	3.5516	1.130157502
BOC	4.274826667	-0.847064577
BOD1	3.964391667	-0.199784168
BOD1L1	3.154088333	1.14272473
BOK	-24.82326417	0.890507299
BOLA1	-7.323541667	-1.167527588
BOLA2	-3.287439167	0.190217675
BOLA2B	-1.736958333	-0.386050252
BOLA3	-1.007091667	-0.627585826
BOP1	-6.665864167	0.78992021
BORA	-1.0757375	0.291467534
BORCS5	2.065991667	-1.314685126
BORCS6	-4.041408333	-0.242381996
BORCS7	-0.746943333	1.081652074
BORCS8	-7.725258333	0.091288978
BPGM	6.289941667	-1.143022044
BPHL	-3.766661667	0.521261104
BPIFB1	-1.7081	-0.333015332
BPNT1	2.757950833	0.078364921
BPNT2	3.2757	-0.37143483
BPTF	3.202883333	-0.10334616
BRAF	7.041483333	-0.224886554
BRAP	7.894566667	0.176532867
BRAT1	-6.314808333	-0.490535677
BRCA1	-3.1666175	0.066866805
BRCA2	4.597125	-0.786191264
BRCC3	1.109840833	-0.381413911
BRD1	-1.468230833	0.491427899
BRD2	0.741438333	2.325133366
BRD3	-5.398966667	0.25412261
BRD3OS	-8.970955	0.563636792
BRD4	-3.820545	-0.303788035
BRD7	2.231753333	-0.766019369
BRD8	5.961225	-0.140509602
BRD9	-2.563878333	0.563696278
BRF1	2.829136667	0.815472941
BRF2	3.261083333	0.282091969
BRI3	-2.8563675	-0.135548885
BRI3BP	0.549041667	-1.282458217
BRICD5	-4.1614125	2.123136986
BRIP1	12.0617	-1.352525861
BRIX1	0.009686667	-0.169073716
BRK1	6.541330833	-0.284272803
BRME1	-4.330793333	0.060338979
BRMS1	-6.530380833	-0.348554911
BRMS1L	1.769584167	0.060140112
BROX	-0.09236	0.667159401
BRPF1	2.52757	-0.054910422
BRPF3	-5.2404	-0.82344382
BRSK1	-2.5672525	-0.030520782
BRSK2	-9.454866667	-1.135821075
BRWD1	3.884004167	1.032019459
BRWD3	6.218235	-1.087935763
BSCL2	-3.234471667	0.252988773
BSDC1	4.579925	0.569668724
BSG	-1.800955	2.730437754
BSN	-2.639608333	-0.771415254
BSND	1.292333333	-1.491564998
BSPRY	1.599533333	-0.328290955
BST1	-14.34340833	-0.682923164
BST2	-5.073009167	-0.066601865
BTAF1	-4.33205	-1.361326034
BTBD1	2.1688475	-0.042666474
BTBD10	3.047983333	-1.760726455
BTBD17	-12.95131667	0.421606709
BTBD18	-8.607191667	-1.188180737
BTBD19	-9.3043	-0.446980976
BTBD2	-12.938425	-0.198343779
BTBD3	5.722794167	0.441535028
BTBD6	0.046995	0.556016248
BTBD7	-4.018341667	-1.470902784
BTBD8	-19.49325	-0.788150635
BTBD9	-0.551581667	0.769270971
BTC	-10.67391667	-0.646644455
BTD	-2.3312	0.379612765
BTF3	-0.986715	0.658819696
BTF3L4	-4.560175	-1.552179674
BTG1	3.517105	-1.038148415
BTG2	-5.023191667	-0.413589174
BTG3	2.229708333	-0.276082736
BTK	2.96225	-0.071522595
BTN2A1	-0.710795833	0.91440402
BTN2A2	-3.521583333	-0.950570259
BTN3A1	4.785925	0.263661926
BTN3A2	-2.220341667	-0.787292775
BTN3A3	5.888441667	-0.01516348
BTNL9	-58.7481	0.496455928
BTRC	-6.153733333	0.206192864
BUB1	2.564083333	-0.602015187
BUB1B	-7.555033333	-0.857624565
BUB3	5.1295275	1.340321434
BUD13	-1.929083333	0.485021555
BUD23	0.45927	0.445166957
BUD31	-3.858816667	-0.207273002
BVES	8.243325	0.1170534
BYSL	0.3690375	-0.401182917
