	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	NPC_BREACH
427	AGFG2	0.6096275	-0.266921898	-0.096113153	FALSE
428	AGGF1	8.792625	-0.472527246	-0.792200768	FALSE
429	AGK	1.923716667	-0.645172756	-0.476544261	FALSE
430	AGL	-10.30816667	0.104388416	-1.116215497	FALSE
431	AGMAT	3.189333333	0.040975094	-1.239358661	FALSE
432	AGMO	3.281308333	0.22497247	-0.03308333	FALSE
433	AGO1	-0.8813625	0.216261468	-0.796195555	FALSE
434	AGO2	0.6904025	-0.359477893	0.399156561	FALSE
435	AGO3	-1.499875	-1.603363869	-0.82290209	FALSE
436	AGO4	1.333685	0.279669064	-0.199376379	FALSE
437	AGPAT1	-2.972575	0.211855495	2.584516073	FALSE
438	AGPAT2	-6.583576667	0.052719433	0.456305549	FALSE
439	AGPAT3	-13.85879167	-1.499779868	-0.755100007	FALSE
440	AGPAT4	-19.40033333	0.137775441	0.440387204	FALSE
441	AGPAT5	3.120291667	-0.174093581	0.209205654	FALSE
442	AGPS	-2.208269167	-0.015822341	-0.448917526	FALSE
443	AGR2	3.110583333	-0.265792349	-0.884307187	FALSE
444	AGR3	10.1161	0.633883067	-0.421289158	FALSE
445	AGRN	-0.923618333	2.00583859	1.647282441	FALSE
446	AGRP	1.02205	0.290720491	0.458188223	FALSE
447	AGT	-1.406733333	-1.025674976	-1.439205083	FALSE
448	AGTPBP1	1.306958333	-1.385239363	-0.77305204	FALSE
449	AGTR1	4.080375	-0.49369898	0.293271086	FALSE
450	AGTR2	3.692291667	-0.553729953	-1.222687693	FALSE
451	AGTRAP	3.492675	1.363225555	0.479682932	FALSE
452	AGXT	-3.952778333	-0.04385826	-1.03903874	FALSE
453	AGXT2	1.59545	-1.45476545	-0.70368929	FALSE
454	AHCTF1	-8.770366667	-0.526723115	0.012303626	FALSE
455	AHCY	2.044183333	-0.684033241	-0.900756482	FALSE
456	AHCYL1	-27.706925	1.254299179	2.722524995	FALSE
457	AHCYL2	-4.639383333	-1.327412396	-0.171659155	FALSE
458	AHDC1	-3.082929167	0.364483512	-1.42447352	FALSE
459	AHI1	11.44755833	0.502273833	-0.736621832	FALSE
460	AHNAK	-22.339925	-1.117026723	1.066048458	FALSE
461	AHNAK2	-13.33268333	-0.285780688	0.701489354	FALSE
462	AHR	2.733308333	-1.03366294	0.040858475	FALSE
463	AHRR	-9.144383333	1.208336	0.272700845	FALSE
464	AHSA1	3.335531667	0.259092082	0.3817405	FALSE
465	AHSG	-0.777741667	-0.668170225	0.649931701	FALSE
466	AHSP	-6.531166667	-0.065528576	0.914996817	FALSE
467	AICDA	-2.88915	-1.16412247	0.226739695	FALSE
468	AIDA	0.060379167	0.424726499	-0.63777744	FALSE
469	AIF1	-2.421916667	-1.671340519	-1.055051118	FALSE
470	AIF1L	-3.9004625	0.860013242	-0.263966935	FALSE
471	AIFM1	-1.418279167	0.163827359	0.581660995	FALSE
472	AIFM2	-2.475391667	0.308276899	1.033889507	FALSE
473	AIFM3	-5.196716667	-1.216158679	-1.457450314	FALSE
474	AIG1	1.074366667	-0.621615915	-0.324663654	FALSE
475	AIM2	4.617108333	-0.679657362	0.38390465	FALSE
476	AIMP1	-12.50710833	-0.86317393	-0.744175909	FALSE
477	AIMP2	4.2309375	1.200194679	0.516485578	FALSE
478	AIP	-3.295238333	0.69050864	0.313528498	FALSE
479	AIPL1	-4.641683333	-0.595327719	-0.129090497	FALSE
480	AIRE	-6.12763	-0.637853005	1.616862441	FALSE
481	AIRIM	-1.695175	2.394548378	-0.642184492	FALSE
482	AJAP1	59.1268825	3.04161403	1.372420895	TRUE
483	AJM1	11.579875	2.849357296	0.917744841	FALSE
484	AJUBA	-19.2484	0.432288887	0.708916925	FALSE
485	AK1	-2.158891667	0.481191512	-1.159133874	FALSE
486	AK2	1.526991667	0.288895997	0.091213823	FALSE
487	AK3	-1.3639	-0.446857441	-0.558664376	FALSE
488	AK4	3.876708333	0.157809575	0.711257832	FALSE
489	AK5	-0.22399	-0.64164052	0.587432074	FALSE
490	AK6	-0.265641667	-1.474101487	0.081192171	FALSE
491	AK7	-4.227583333	0.875427143	0.997233866	FALSE
492	AK8	0.148791667	-0.960804797	0.348217417	FALSE
493	AK9	5.058475	0.396011177	-0.338527539	FALSE
494	AKAIN1	4.098083333	-0.84563845	-0.627535229	FALSE
495	AKAP1	0.085441667	-0.944137367	-0.466534961	FALSE
496	AKAP10	1.859208333	-0.721695771	0.02303637	FALSE
497	AKAP11	2.256266667	-0.925411867	-0.119500983	FALSE
498	AKAP12	-0.8455	-0.58832638	0.251878207	FALSE
499	AKAP13	-1.829525	-1.114879789	-0.059265537	FALSE
500	AKAP14	3.264025	-1.609981361	-0.668973561	FALSE
501	AKAP17A	-0.1726825	0.819742267	1.181307269	FALSE
502	AKAP3	1.627858333	-1.478637704	-0.006579492	FALSE
503	AKAP4	-1.317476667	-0.156880837	-0.393970422	FALSE
504	AKAP5	-0.7877225	-0.093474969	-0.245389677	FALSE
505	AKAP6	-3.028658333	0.684114174	-1.025159377	FALSE
506	AKAP7	-0.153091667	-0.053868188	-1.319375741	FALSE
507	AKAP8	-7.673591667	0.346553931	0.572976307	FALSE
508	AKAP8L	-8.08055	-1.097409577	-0.020189555	FALSE
509	AKAP9	1.1281	-1.525674976	-0.924163395	FALSE
510	AKIP1	-2.7242	-0.09466287	-0.485768415	FALSE
511	AKIRIN1	-0.1851	0.169805202	-0.535769367	FALSE
512	AKIRIN2	-1.869625	-0.670312028	-0.504111503	FALSE
513	AKNA	-6.318058333	-1.484551129	-0.574044124	FALSE
514	AKNAD1	0.423683333	-0.371580535	-0.229211849	FALSE
515	AKR1A1	-2.12075	-0.919880531	0.308166682	FALSE
516	AKR1B1	-6.381600833	0.894183358	1.182163786	FALSE
517	AKR1B10	4.652583333	-0.943181515	0.276600102	FALSE
518	AKR1B15	4.320883333	-0.791632096	-0.731539734	FALSE
519	AKR1C1	3.393516667	-1.341554358	-1.473047994	FALSE
520	AKR1C2	3.433058333	-0.591652926	0.504331081	FALSE
521	AKR1C3	1.566158333	-0.908769069	-1.234172179	FALSE
522	AKR1C4	-5.102416667	-0.11603681	-1.090418614	FALSE
523	AKR1C8	-5.032	-0.125823357	-0.669693662	FALSE
524	AKR1D1	-6.041558333	-0.838448023	-1.13970978	FALSE
525	AKR1E2	4.341433333	-1.316917139	1.024905369	FALSE
526	AKR7A2	-1.96492	0.305764401	-0.797413997	FALSE
527	AKR7A3	-14.74726667	-0.589598696	-0.009058773	FALSE
528	AKT1	-20.20286667	-0.198459604	-0.178123143	FALSE
529	AKT1S1	-9.625356667	0.653022664	1.289120366	FALSE
530	AKT2	-5.606908333	1.720092969	-0.052686223	FALSE
531	AKT3	1.22315	0.128317855	0.638617221	FALSE
532	AKTIP	0.19008	0.469977242	0.890201939	FALSE
533	ALAD	-6.310596667	0.500822219	-0.67852755	FALSE
534	ALAS1	-3.707208333	-0.450751824	-0.660095778	FALSE
535	ALAS2	-2.785925	-1.084127595	0.23730926	FALSE
536	ALB	9.467616667	-0.200762132	0.313071467	FALSE
537	ALCAM	-0.125660833	0.179075862	-0.754664622	FALSE
538	ALDH16A1	-5.091791667	0.522084181	0.953056171	FALSE
539	ALDH18A1	5.87946	-0.077372924	0.188710824	FALSE
540	ALDH1A1	7.687008333	0.218723761	-0.078854715	FALSE
541	ALDH1A2	6.5152	-0.409040587	-0.96698589	FALSE
542	ALDH1A3	-1.617648333	-1.3849626	2.751913555	FALSE
543	ALDH1B1	-8.718416667	-0.262357252	-0.899310829	FALSE
544	ALDH1L1	5.79622	0.384982175	0.47936421	FALSE
545	ALDH1L2	-0.204691667	0.630107774	0.902547323	FALSE
546	ALDH2	-16.58906667	0.211110739	0.011763973	FALSE
547	ALDH3A1	-6.875325	-0.113608181	-0.371034809	FALSE
548	ALDH3A2	9.351966667	-0.483207118	1.476562621	FALSE
549	ALDH3B1	2.614975	-0.748581109	-0.963278823	FALSE
550	ALDH3B2	2.903131667	0.791857418	-0.029012602	FALSE
551	ALDH4A1	-2.115334167	0.793379853	-1.34260852	FALSE
552	ALDH5A1	-2.500058333	-0.338703244	-0.126246182	FALSE
553	ALDH6A1	3.604204167	0.841058342	-0.820522901	FALSE
554	ALDH7A1	1.8063525	0.154252413	-1.099139672	FALSE
555	ALDH8A1	10.69085833	-0.419646076	-0.838664937	FALSE
556	ALDH9A1	1.800631667	-0.089638474	0.125441612	FALSE
557	ALDOA	-2.91462	0.914418328	-0.138816911	FALSE
558	ALDOB	0.428016667	-1.024027334	-0.336456831	FALSE
559	ALDOC	0.83887	1.440158908	-0.111958006	FALSE
560	ALG1	4.931098333	-0.726071076	-0.165141008	FALSE
561	ALG10	-19.290375	0.78075362	5.678858479	FALSE
562	ALG10B	11.31921667	2.14564059	-0.561308036	FALSE
563	ALG11	-11.309175	-0.499173617	0.007125527	FALSE
564	ALG12	-4.532733333	-0.84907252	0.142216354	FALSE
565	ALG13	1.742495	-0.166914419	-0.13642021	FALSE
566	ALG14	-11.57354167	-1.512314786	-0.308122067	FALSE
567	ALG1L2	-13.01044167	-0.908441556	-0.530361302	FALSE
568	ALG2	1.3288	0.702635498	1.019562109	FALSE
569	ALG3	-6.010004167	-0.391922759	0.624858409	FALSE
570	ALG5	0.991608333	-0.258269873	-0.930901229	FALSE
571	ALG6	-4.032268333	0.032477814	0.316935634	FALSE
572	ALG8	2.029841667	-1.475231564	-0.181979132	FALSE
573	ALG9	-0.139116667	0.452732153	-0.429819598	FALSE
574	ALK	1.164389167	0.203316917	1.164482452	FALSE
575	ALKAL1	1.302083333	-0.400180278	-0.525643038	FALSE
576	ALKAL2	0.201655	0.302398717	-1.276754763	FALSE
577	ALKBH1	0.09345	0.086959707	0.38803317	FALSE
578	ALKBH2	-2.741225	-0.384243892	-0.266929753	FALSE
579	ALKBH3	-0.755208333	-0.90504731	-0.327302701	FALSE
580	ALKBH4	-1.049001667	0.087503038	0.384496908	FALSE
581	ALKBH5	-10.7832475	0.848746549	0.128296603	FALSE
582	ALKBH6	-0.353635	2.144477312	1.815991264	FALSE
583	ALKBH7	-14.36578333	0.288599075	-0.260491925	FALSE
584	ALKBH8	17.19594167	-0.940037857	0.286919111	FALSE
585	ALLC	-6.854325	-0.074048435	0.352802025	FALSE
586	ALMS1	-5.882741667	-1.08447401	0.92735821	FALSE
587	ALOX12	-6.0162875	0.594655136	-1.071207812	FALSE
588	ALOX12B	-8.287683333	1.29496964	0.133178357	FALSE
589	ALOX15	-1.024698333	-0.683414694	1.355958667	FALSE
590	ALOX15B	-11.61693333	-0.117609729	0.103923065	FALSE
591	ALOX5	-4.488669167	0.857941933	0.523586598	FALSE
592	ALOX5AP	-3.511666667	-0.008570733	-0.508487805	FALSE
593	ALOXE3	-3.317533333	-0.641905722	1.273721988	FALSE
594	ALPG	0.566408333	1.509662944	-0.210900283	FALSE
595	ALPI	-5.18285	-0.156608112	-0.133925648	FALSE
596	ALPK1	3.538516667	-0.688326841	0.093387448	FALSE
597	ALPK2	-5.769566667	-0.273516869	0.19297088	FALSE
598	ALPK3	-8.2296	-0.876409008	-0.516680723	FALSE
599	ALPL	3.700145833	1.216681579	0.010127483	FALSE
600	ALPP	-22.541625	0.33799652	2.314257881	FALSE
601	ALS2	0.97447	0.930198354	0.692043273	FALSE
602	ALS2CL	-0.628978333	0.763228238	-0.651147372	FALSE
603	ALX1	2.8768575	0.115951582	0.003505675	FALSE
604	ALX3	1.053236667	0.828723536	0.52294071	FALSE
605	ALX4	-10.14346667	-0.177399786	-0.341542916	FALSE
606	ALYREF	-0.259905	1.040782654	0.375044905	FALSE
607	AMACR	-4.272666667	-1.087889257	-0.786428294	FALSE
608	AMBN	-3.075525	0.379460347	-0.895918769	FALSE
609	AMBP	-0.88545	-0.410806222	-0.040882357	FALSE
610	AMBRA1	-6.1818175	-0.093956344	-0.008785692	FALSE
611	AMD1	-4.408658333	-0.383040242	0.47018357	FALSE
612	AMDHD1	-20.69135833	0.484511768	-0.010716475	FALSE
613	AMDHD2	-0.566235	1.311504739	0.406920928	FALSE
614	AMELX	-2.7487775	0.05542847	-1.458418006	FALSE
615	AMELY	6.332366667	-0.548651454	-0.408279032	FALSE
616	AMER1	2.861380833	0.636099412	0.189391875	FALSE
617	AMER2	-6.78035	0.131228003	0.44004269	FALSE
618	AMER3	2.074243333	0.788708674	-0.683407492	FALSE
619	AMFR	2.5321025	0.67360528	0.282437901	FALSE
620	AMH	-19.93003333	3.147378896	0.282371214	FALSE
621	AMHR2	-0.831521667	-0.601618403	1.312180849	FALSE
622	AMIGO1	-0.545916667	-0.765099315	-0.917782995	FALSE
623	AMIGO2	-0.017408333	-0.556540584	-0.295526417	FALSE
624	AMIGO3	5.014370833	0.999788139	1.394152176	FALSE
625	AMMECR1	7.092253333	0.394879757	1.477972187	FALSE
626	AMMECR1L	0.971750833	0.141466174	1.556177391	FALSE
627	AMN	-10.80286667	1.550243698	1.69636461	FALSE
628	AMN1	-14.81641667	-1.03532465	-0.844471854	FALSE
629	AMOT	-8.7272	-0.887090396	0.077107707	FALSE
630	AMOTL1	-3.546933333	-0.010386486	-0.600822897	FALSE
631	AMOTL2	-5.83401	0.302982337	0.192196818	FALSE
632	AMPD1	1.215458333	-1.214805985	0.003757746	FALSE
633	AMPD2	-1.4535125	-0.018370107	0.839976693	FALSE
634	AMPD3	-2.846951667	0.049926528	0.61260285	FALSE
635	AMPH	6.856975	-1.105980626	-0.486161831	FALSE
636	AMT	-2.381244167	-0.155118943	-1.077291108	FALSE
637	AMTN	1.739641667	-0.258527252	-1.511808786	FALSE
638	AMY1A	-1.195680833	-0.087716753	-0.192462078	FALSE
639	AMY1B	-0.221633333	1.621219748	0.114285814	FALSE
640	AMY1C	1.213049333	1.503100599	0.890898416	FALSE
641	AMY2A	14.347775	-0.682952204	-0.558323119	FALSE
642	AMY2B	4.372391667	-0.546062386	-0.836391464	FALSE
643	AMZ1	-6.077641667	-0.869639534	-0.645286699	FALSE
644	AMZ2	2.522279167	-0.568680705	0.938632754	FALSE
645	ANAPC1	10.35441667	-1.247003388	-1.052041844	FALSE
646	ANAPC10	-1.145366667	-1.135470076	-0.754181034	FALSE
647	ANAPC11	-2.945288333	1.932041258	1.441762962	FALSE
648	ANAPC13	-2.5450125	-0.536792273	-0.148095909	FALSE
649	ANAPC15	-1.916358333	-1.223176664	0.214166954	FALSE
650	ANAPC16	-2.151846667	-0.090084437	-0.904641332	FALSE
651	ANAPC2	1.885156667	1.184179531	2.335180075	FALSE
652	ANAPC4	-12.32829167	-0.069743799	-0.667745539	FALSE
653	ANAPC5	2.329483333	-0.652886831	-0.644815769	FALSE
654	ANAPC7	-6.432695	0.068304987	0.303900328	FALSE
655	ANG	3.365339167	-0.350377569	-0.04380956	FALSE
656	ANGEL1	-2.944008333	-0.770208998	-0.491577546	FALSE
657	ANGEL2	6.182835833	0.748813054	-0.974808336	FALSE
658	ANGPT1	-0.049806667	-0.995472928	1.311621572	FALSE
659	ANGPT2	1.695558333	1.183635562	-0.638782768	FALSE
660	ANGPT4	-1.7956	-0.954821669	-1.361980369	FALSE
661	ANGPTL1	-1.927108333	-0.191245204	0.038474826	FALSE
662	ANGPTL2	4.4306	0.798902086	-0.75687919	FALSE
663	ANGPTL3	2.984480833	2.557106281	1.619126343	FALSE
664	ANGPTL4	-9.129258333	0.21491373	-0.767171172	FALSE
665	ANGPTL5	2.11465	0.488181887	0.077731305	FALSE
666	ANGPTL6	19.45740833	1.371429275	-0.357310139	FALSE
667	ANGPTL7	4.540258333	-1.582408054	-0.77612238	FALSE
668	ANGPTL8	3.370891667	-0.318838464	1.273066936	FALSE
669	ANHX	-141.8955	-0.419084245	-0.32970365	FALSE
670	ANK1	1.475325	-0.3860591	-0.06239064	FALSE
671	ANK2	2.239225	-0.255432247	0.305760534	FALSE
672	ANK3	-0.293925	0.2777516	-1.301931031	FALSE
673	ANKAR	13.48011667	-0.782641978	-0.730012776	FALSE
674	ANKDD1A	-1.992641667	-0.41517688	-0.64624575	FALSE
675	ANKDD1B	-5.619358333	-0.05077086	-0.484146086	FALSE
676	ANKEF1	-2.319758333	-1.405163201	-0.185424052	FALSE
677	ANKFN1	-11.04945	-1.555844199	-0.083541064	FALSE
678	ANKFY1	5.930645	-0.800914166	-0.542519618	FALSE
679	ANKH	0.3773	-0.131112312	0.397666124	FALSE
680	ANKHD1	-8.032965833	-0.447582431	0.209398403	FALSE
681	ANKIB1	-6.111508333	0.252265472	-0.200810155	FALSE
682	ANKK1	0.5106	-0.199161213	-0.671505308	FALSE
683	ANKLE1	-13.85490833	-0.463757097	-0.338106808	FALSE
684	ANKLE2	-19.44795333	1.094221707	0.49879611	FALSE
685	ANKMY1	-35.06144167	-0.327859724	-0.495676812	FALSE
686	ANKMY2	6.857683333	0.294070639	-0.356091105	FALSE
687	ANKRA2	9.3086	0.659554395	-0.370947614	FALSE
688	ANKRD1	-4.114408333	-1.225284246	-0.169875993	FALSE
689	ANKRD10	-2.040225	0.130777494	0.722195402	FALSE
690	ANKRD11	-8.36825	-0.596746385	-0.744194976	FALSE
691	ANKRD12	7.95797	-0.264270559	0.338088469	FALSE
692	ANKRD13A	-6.852833333	0.012965648	-0.803744469	FALSE
693	ANKRD13B	0.637666667	-0.187877757	-0.797212076	FALSE
694	ANKRD13C	12.69134167	-1.032505881	-0.738393473	FALSE
695	ANKRD13D	-23.42595833	-0.481825983	-0.680590896	FALSE
696	ANKRD16	-13.2727	-0.961516637	-0.266540647	FALSE
697	ANKRD17	-6.356286667	0.268775152	-0.276475996	FALSE
698	ANKRD18A	3.0885	-0.691143233	-0.84617658	FALSE
699	ANKRD18B	-4.545516667	-0.877407004	-1.146300068	FALSE
700	ANKRD2	-0.2251875	-0.249222155	0.625465295	FALSE
701	ANKRD20A1	-1.499116667	8.143990278	0.462824571	FALSE
702	ANKRD22	1.057158333	-0.56094889	-0.681495546	FALSE
703	ANKRD23	-1.274404167	0.571556627	0.152171732	FALSE
704	ANKRD24	0.454974167	0.469037256	-1.268891371	FALSE
705	ANKRD26	5.40036	0.184776416	-0.538405976	FALSE
706	ANKRD27	-12.44045	-0.122686735	-0.937050805	FALSE
707	ANKRD28	0.852483333	0.844433607	0.59209817	FALSE
708	ANKRD29	4.057183333	-0.574061073	-0.830064652	FALSE
709	ANKRD30A	-36.125	-0.200003808	2.610739067	FALSE
710	ANKRD30B	-132.7478083	3.439244088	2.36018375	FALSE
711	ANKRD30BL	1.907565	0.414198297	0.520137461	FALSE
712	ANKRD31	4.7046	0.50470766	-0.498617593	FALSE
713	ANKRD33	2.37655	-0.817572559	0.09889903	FALSE
714	ANKRD33B	-9.0469425	0.962730008	-0.358988642	FALSE
715	ANKRD34A	-21.741125	-0.50065801	0.351636708	FALSE
716	ANKRD34B	6.685091667	-0.923554902	0.582584653	FALSE
717	ANKRD34C	-1.670440833	-0.136906141	-0.3211978	FALSE
718	ANKRD35	-2.601591667	-0.410055454	0.819570453	FALSE
719	ANKRD36	0.954214167	0.385563315	0.951672044	FALSE
720	ANKRD36B	-0.485575	-0.577653527	-0.131865254	FALSE
721	ANKRD36C	-3.7302	-0.316639148	-0.5752579	FALSE
722	ANKRD37	4.930571667	0.65968948	-0.648866327	FALSE
723	ANKRD39	-1.607254167	0.809556743	-0.529204981	FALSE
724	ANKRD40	-1.225391667	-0.868210726	-0.560274612	FALSE
725	ANKRD40CL	-0.271458333	-0.583173709	-0.331226527	FALSE
726	ANKRD42	0.551116667	-1.305345997	-0.902033224	FALSE
727	ANKRD44	4.127491667	-1.464865189	-0.507162053	FALSE
728	ANKRD45	-27.70241667	-0.704361796	-0.942698321	FALSE
729	ANKRD46	11.07779083	1.486143622	-0.404108764	FALSE
730	ANKRD49	3.45834	0.772069571	-0.680955936	FALSE
731	ANKRD50	-2.9219	-0.314209955	-0.728257258	FALSE
732	ANKRD52	0.507563333	1.827668808	0.294319381	FALSE
733	ANKRD53	-3.154916667	0.530506441	-0.161083557	FALSE
734	ANKRD54	7.872990833	0.672886142	0.20746993	FALSE
735	ANKRD55	-3.184291667	-1.041730516	-0.965697448	FALSE
736	ANKRD6	-14.1795	-0.037979681	-1.094541869	FALSE
737	ANKRD60	-14.42493333	-0.565494399	-0.936524644	FALSE
738	ANKRD61	2.566851667	0.317697914	-0.938253856	FALSE
739	ANKRD62	6.287433333	0.248618576	0.6435623	FALSE
740	ANKRD63	5.98447	1.124472254	0.350060949	FALSE
741	ANKRD65	-6.298441667	-0.82645807	0.432197834	FALSE
742	ANKRD66	0.276633333	0.155300338	-1.0221362	FALSE
743	ANKRD7	0.867191667	0.954429357	-0.085139354	FALSE
744	ANKRD9	0.035850833	1.594740569	-1.307120215	FALSE
745	ANKS1A	2.902033333	1.28192926	0.861710723	FALSE
746	ANKS1B	-1.320241667	0.183576077	-0.506954435	FALSE
747	ANKS3	-0.0455	-0.250774559	-0.65271675	FALSE
748	ANKS4B	7.984141667	0.089117077	-0.455703236	FALSE
749	ANKS6	4.30945	-0.896954077	-1.117342682	FALSE
750	ANKUB1	4.6434	0.833315303	-0.707907919	FALSE
751	ANKZF1	-0.537941667	0.440214944	0.095328886	FALSE
752	ANLN	-24.043825	-1.535995139	0.845608809	FALSE
753	ANO1	-10.24068333	0.166092299	-0.58779581	FALSE
754	ANO10	-3.770758333	0.035614211	0.082411008	FALSE
755	ANO2	4.043591667	-1.144612285	-0.475717588	FALSE
756	ANO3	7.128608333	-1.108042875	-0.558399955	FALSE
757	ANO4	-3.071989167	0.238714937	-0.221257616	FALSE
758	ANO5	0.103358333	-0.891267374	0.439679395	FALSE
759	ANO6	-13.0041	-0.575590049	-0.716882474	FALSE
760	ANO7	-2.198244167	0.153391178	-0.159119746	FALSE
761	ANO8	-15.1599375	0.646176135	0.82259048	FALSE
762	ANO9	-16.33885833	1.316999153	1.382194349	FALSE
763	ANOS1	1.674699167	1.105630018	-1.303981785	FALSE
764	ANP32A	-3.157141667	-0.106450955	-0.997303909	FALSE
765	ANP32B	-4.048766667	-0.202002291	-0.620119824	FALSE
766	ANP32D	-8.962166667	-0.760229252	-1.346792186	FALSE
767	ANP32E	-0.931875	-0.722715806	-0.994179357	FALSE
768	ANPEP	14.67435	-1.726250489	-0.15234202	FALSE
769	ANTKMT	3.012278333	2.396226517	1.587166085	FALSE
770	ANTXR1	5.664643333	0.391934484	2.070189425	FALSE
771	ANTXR2	-0.079616667	-0.987766464	-1.39112066	FALSE
772	ANTXRL	3.568325	1.218791758	0.816011805	FALSE
773	ANXA1	0.060116667	-1.081498838	-0.676609243	FALSE
774	ANXA10	7.248933333	-0.950540151	-0.240860691	FALSE
775	ANXA11	7.3032	0.344262363	-0.54647713	FALSE
776	ANXA13	-3.285766667	-0.739706648	-0.883374254	FALSE
777	ANXA2	-6.772408333	-1.240945354	-0.873299587	FALSE
778	ANXA2R	-17.10343333	1.111713256	1.304225697	FALSE
779	ANXA3	-4.780633333	-0.967211333	-1.20264327	FALSE
780	ANXA4	-1.875058333	-0.695212753	0.253965936	FALSE
781	ANXA5	1.758893333	0.448952801	-0.358609493	FALSE
782	ANXA6	-0.750841667	-0.83152032	-1.226796464	FALSE
783	ANXA7	11.52572583	1.439797812	-0.804183171	FALSE
784	ANXA8	-0.307775	-0.875609275	-0.164027404	FALSE
785	ANXA8L1	-4.599910833	0.043295774	0.481537337	FALSE
786	ANXA9	-4.344891667	-0.173998861	0.206499581	FALSE
787	AOAH	-13.12795833	-1.018274701	-0.291238332	FALSE
788	AOC1	-0.386466667	-0.509577457	0.468371307	FALSE
789	AOC2	1.915535	0.643957581	-1.060871844	FALSE
790	AOC3	-2.111391667	0.554227818	-0.0519282	FALSE
791	AOPEP	-1.24435	-0.712490222	0.024764875	FALSE
792	AOX1	-3.8544475	1.070488559	-0.825471727	FALSE
793	AP1AR	2.156604167	-0.174753656	0.844455089	FALSE
794	AP1B1	3.968608333	-0.626999769	0.456622543	FALSE
795	AP1G1	-2.813208333	-0.502083249	-0.913244312	FALSE
796	AP1G2	-0.517115833	0.19419664	0.038844621	FALSE
797	AP1M1	-2.601679167	-0.568424382	0.261462203	FALSE
798	AP1M2	-2.822708333	-0.482894844	0.169069222	FALSE
799	AP1S1	-5.756766667	0.164294528	-1.003898987	FALSE
800	AP1S2	2.699641667	-0.027268087	0.836976176	FALSE
801	AP1S3	7.574683333	-0.03776509	-0.969547963	FALSE
802	AP2A1	5.351225	0.423984451	-0.690814233	FALSE
803	AP2A2	-6.357266667	-0.60856465	0.179884866	FALSE
804	AP2B1	2.552791667	0.636168677	-1.294650253	FALSE
805	AP2M1	1.9190075	0.92034864	0.237402964	FALSE
806	AP2S1	-1.316333333	-0.575722949	-1.072657879	FALSE
807	AP3B1	8.595558333	-0.925717991	-0.069622825	FALSE
808	AP3B2	1.427015	0.492103688	-0.322108145	FALSE
809	AP3D1	-21.40298333	-0.262601937	0.113203234	FALSE
810	AP3M1	5.304594167	2.708081314	1.010952573	FALSE
811	AP3M2	-1.793175	-0.349070721	-0.339072358	FALSE
812	AP3S1	2.186411667	-0.483160771	0.411471961	FALSE
813	AP3S2	4.8608925	0.653976027	-1.134629792	FALSE
814	AP4B1	0.863308333	0.073029603	-0.519832105	FALSE
815	AP4E1	2.716736667	-0.423096566	0.472207985	FALSE
816	AP4M1	0.082991667	1.60035345	1.054082401	FALSE
817	AP4S1	1.812229167	0.531254196	-0.822056653	FALSE
818	AP5B1	-15.38629167	0.862537867	-0.00623825	FALSE
819	AP5M1	6.480883333	-0.118223393	0.516519225	FALSE
820	AP5S1	2.0341225	0.132135731	-0.349638724	FALSE
821	AP5Z1	2.478760833	0.766149246	-0.384730213	FALSE
822	APAF1	1.711944167	0.331339475	0.099408204	FALSE
823	APBA1	-11.294975	-0.76151723	-0.37147932	FALSE
824	APBA2	-7.573738333	0.179010844	-0.310454937	FALSE
825	APBA3	-13.56040667	-0.12574903	-0.600316164	FALSE
826	APBB1	2.551618333	1.160149154	-0.457387048	FALSE
827	APBB1IP	1.697075	-0.931169665	0.361124238	FALSE
828	APBB2	2.795375	-0.073419078	0.69141041	FALSE
829	APBB3	-4.243434167	0.178520459	1.229791542	FALSE
830	APC	-1.296205	-0.906643221	1.962652439	FALSE
831	APC2	-6.2777225	2.92235937	2.260930144	FALSE
832	APCDD1	0.6354	-0.555326367	-0.479050487	FALSE
833	APCDD1L	-8.878625	-0.952434556	-0.109756505	FALSE
834	APCS	-1.519383333	-0.375253661	-1.264757807	FALSE
835	APEH	-2.7092825	0.625135075	1.220007672	FALSE
836	APELA	3.4767525	0.550407027	-0.680339609	FALSE
837	APEX1	-1.38976	0.03231339	1.172294119	FALSE
838	APEX2	4.24907	0.018315307	-0.989120322	FALSE
