	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	BRAIN_BREACH
440	AGPAT4	4.08403	-0.535353337	-0.756758464	FALSE
441	AGPAT5	25.4081295	0.68305138	1.538220275	FALSE
442	AGPS	45.1372135	0.736621849	0.387308514	FALSE
443	AGR2	72.97038	0.39134628	-0.491519924	FALSE
444	AGR3	57.2716	-0.569356084	-0.807871186	FALSE
445	AGRN	-0.470859	0.681817435	2.512802743	FALSE
446	AGRP	5.198815	0.649350533	-0.342377239	FALSE
447	AGT	4.434065	-1.347523393	-0.698347282	FALSE
448	AGTPBP1	37.715357	1.484739534	-0.52142143	FALSE
449	AGTR1	95.4772	-0.39750923	-0.355507518	FALSE
450	AGTR2	73.968345	-0.86160892	-1.185517162	FALSE
451	AGTRAP	2.036212	0.647937452	0.400885122	FALSE
452	AGXT	3.422497	-1.533585117	0.109422107	FALSE
453	AGXT2	57.95265	-0.523109453	-0.759515222	FALSE
454	AHCTF1	47.314252	-0.099540582	0.039302084	FALSE
455	AHCY	9.0242365	0.387479695	-0.058208025	FALSE
456	AHCYL1	8.3774109	1.346676001	2.084624284	FALSE
457	AHCYL2	28.531673	-0.272757194	0.207079928	FALSE
458	AHDC1	-2.668828	2.4372141	1.552983928	FALSE
459	AHI1	59.709245	0.12642034	0.094763013	FALSE
460	AHNAK	17.730795	-0.391974301	-0.605857371	FALSE
461	AHNAK2	3.95605	0.294429881	-0.378771295	FALSE
462	AHR	51.9092175	1.098036163	0.732791922	FALSE
463	AHRR	21.77247	-1.450055008	-1.336706642	FALSE
464	AHSA1	22.5984785	0.672555056	1.059026586	FALSE
465	AHSG	32.28598	0.36870485	-0.683376738	FALSE
466	AHSP	21.591725	-1.241859325	-0.941120725	FALSE
467	AICDA	71.673775	0.180657002	-1.536377072	FALSE
468	AIDA	65.8256395	0.743717716	-0.588514965	FALSE
469	AIF1	7.13478175	1.015966686	-0.780558199	FALSE
470	AIF1L	3.851732	1.155144844	0.761608272	FALSE
471	AIFM1	22.876457	0.008009818	0.947145323	FALSE
472	AIFM2	10.267545	-0.480949837	-0.277595735	FALSE
473	AIFM3	1.14776825	0.652575838	-0.317822764	FALSE
474	AIG1	53.06754	-0.576224005	-0.026959582	FALSE
475	AIM2	58.32812	0.094691068	-0.013647534	FALSE
476	AIMP1	49.1388475	0.371561834	0.603985095	FALSE
477	AIMP2	26.919168	1.630410936	0.447298002	FALSE
478	AIP	3.7674283	1.330540106	1.545150251	FALSE
479	AIPL1	-2.98045	-1.001903227	-0.026948327	FALSE
480	AIRE	5.640739	-1.294089799	1.355766303	FALSE
481	AIRIM	4.766817	0.584134972	0.122717356	FALSE
482	AJAP1	7.717916	-0.986543625	0.036859463	FALSE
483	AJM1	1.6262345	1.945714435	2.023704127	FALSE
484	AJUBA	22.60793	-0.518697585	-0.710238045	FALSE
485	AK1	-2.30886	0.378321423	0.099157348	FALSE
486	AK2	18.859926	0.079917119	-0.593240936	FALSE
487	AK3	43.640813	0.222012253	-0.562432355	FALSE
488	AK4	25.098285	-0.281664839	-0.965544898	FALSE
489	AK5	40.721694	0.809416569	0.760560222	TRUE
490	AK6	32.93988	0.168790355	0.680467295	FALSE
491	AK7	14.161182	-0.389714978	1.359605388	FALSE
492	AK8	8.513244	-1.422675938	0.67911335	FALSE
493	AK9	52.9673	-0.025254106	-0.188339284	FALSE
494	AKAIN1	10.29315	-0.899825409	-1.48318632	FALSE
495	AKAP1	11.244348	1.726820465	2.074847148	FALSE
496	AKAP10	11.447293	2.685397324	0.917403641	FALSE
497	AKAP11	38.002021	-0.190347246	-0.703296012	FALSE
498	AKAP12	48.44113	-0.118919558	-0.601289516	FALSE
499	AKAP13	6.973625	-0.549073712	-0.780443421	FALSE
500	AKAP14	16.6368285	0.121826573	-0.131604517	FALSE
501	AKAP17A	4.757345	0.079450063	0.555586306	FALSE
502	AKAP3	20.87867	-1.132453217	-1.226942386	FALSE
503	AKAP4	27.833285	-0.228346004	-1.119034848	FALSE
504	AKAP5	26.754939	1.686744078	1.415970666	FALSE
505	AKAP6	44.43561	0.462816576	1.26190242	FALSE
506	AKAP7	56.999245	-0.798326369	-0.642392537	FALSE
507	AKAP8	11.959044	-0.137470163	-0.18427009	FALSE
508	AKAP8L	4.0441235	-0.471936312	0.764429446	FALSE
509	AKAP9	39.68199	-0.157286897	0.020851285	FALSE
510	AKIP1	19.9812015	0.341483224	0.323027754	FALSE
511	AKIRIN1	12.4374535	0.862707652	-0.046616844	FALSE
512	AKIRIN2	49.08696	0.615207144	-1.156222498	FALSE
513	AKNA	15.81708	0.402136769	-1.022189477	FALSE
514	AKNAD1	35.92769	-0.208265695	-0.882433032	FALSE
515	AKR1A1	10.840504	-0.151093303	-0.947141082	FALSE
516	AKR1B1	17.9760925	0.251580342	0.03643689	TRUE
517	AKR1B10	43.259265	0.186549867	-1.075019754	TRUE
518	AKR1B15	32.485335	0.039182634	-0.708810606	TRUE
519	AKR1C1	36.02055	-1.47663252	-0.951274134	FALSE
520	AKR1C2	15.96476	-1.48473466	-0.21000939	FALSE
521	AKR1C3	-3.591175	-0.904120192	-0.874851239	FALSE
522	AKR1C4	-9.63785	-1.952772733	-1.190191517	FALSE
523	AKR1C8	21.33935	-1.943832534	-1.302806635	FALSE
524	AKR1D1	41.419225	-0.596938693	-1.334328621	FALSE
525	AKR1E2	6.912845	-0.864245848	-0.594246003	FALSE
526	AKR7A2	12.4226625	0.839389562	0.589086016	FALSE
527	AKR7A3	-2.84002	-1.344704465	-0.133109474	FALSE
528	AKT1	-5.803735	0.946029081	-0.464514862	FALSE
529	AKT1S1	-3.581968	3.789170872	1.001085337	FALSE
530	AKT2	5.3454605	2.647769379	0.426664417	FALSE
531	AKT3	32.1525125	0.678876196	-0.172128345	FALSE
532	AKTIP	34.402963	-0.017460113	1.271922752	FALSE
533	ALAD	7.9801925	0.289016672	-0.055849857	FALSE
534	ALAS1	15.484754	-0.187120438	0.202353272	FALSE
535	ALAS2	25.30732	-0.05966035	-0.338797747	FALSE
536	ALB	58.154225	-0.057588806	-0.309013211	FALSE
537	ALCAM	54.044838	0.640528722	1.059068257	FALSE
538	ALDH16A1	-2.026077	0.652932817	1.439390783	FALSE
539	ALDH18A1	36.567353	0.589372204	-0.427696735	FALSE
540	ALDH1A1	69.96034	-1.087244135	-0.395019943	FALSE
541	ALDH1A2	44.81935	-0.436988431	-0.84821131	FALSE
542	ALDH1A3	47.6617825	0.62885264	0.007502094	FALSE
543	ALDH1B1	30.556026	0.68742249	0.043563113	FALSE
544	ALDH1L1	2.09914	-0.321534599	-0.163970328	FALSE
545	ALDH1L2	46.781705	0.055922417	-0.552920097	FALSE
546	ALDH2	13.1825	-0.183806147	-0.047809844	FALSE
547	ALDH3A1	-4.1397385	2.51544441	0.328893051	FALSE
548	ALDH3A2	1.00114	-0.436353478	-0.791465156	FALSE
549	ALDH3B1	2.834703	0.300374504	-0.030686423	FALSE
550	ALDH3B2	7.2575515	-0.245119289	0.361555885	FALSE
551	ALDH4A1	2.876224	0.207484179	0.974776488	FALSE
552	ALDH5A1	36.077005	0.214500308	-0.859746269	FALSE
553	ALDH6A1	30.19555	0.500821665	1.126951674	FALSE
554	ALDH7A1	58.5259115	0.686222645	-0.070299483	FALSE
555	ALDH8A1	43.532714	0.307617657	-0.390849555	FALSE
556	ALDH9A1	41.107116	0.998961005	-0.132764522	FALSE
557	ALDOA	-1.45805	-1.05813067	2.120370033	FALSE
558	ALDOB	42.85544	-1.118283398	-1.575691533	FALSE
559	ALDOC	4.0398949	-0.467607253	1.259166056	FALSE
560	ALG1	9.455695016	0.777843863	1.471066336	FALSE
561	ALG10	54.911433	0.289151858	0.426514846	FALSE
562	ALG10B	65.826519	0.437710362	1.097356307	FALSE
563	ALG11	44.41605	-0.066363193	-0.462764349	FALSE
564	ALG12	-7.9552975	0.898319019	-0.490422767	FALSE
565	ALG13	38.46623	1.674615861	0.07132411	FALSE
566	ALG14	60.75266	-0.284784263	-0.259408353	FALSE
567	ALG1L2	33.468025	0.264063566	-0.767754245	FALSE
568	ALG2	35.180165	-1.161206124	-0.245412928	FALSE
569	ALG3	5.4869925	-1.34503861	-0.103821901	FALSE
570	ALG5	45.96904	0.217935597	-0.23827721	FALSE
571	ALG6	30.036785	-0.091450199	-0.301155115	FALSE
572	ALG8	30.520244	-0.29922202	0.028896647	FALSE
573	ALG9	27.262901	0.486993046	2.467749035	FALSE
574	ALK	14.865067	0.595643523	0.991770023	FALSE
575	ALKAL1	53.500415	-0.780035253	-0.463089236	FALSE
576	ALKAL2	32.565597	0.288233191	0.591549799	FALSE
577	ALKBH1	48.035509	1.014222578	1.206064289	FALSE
578	ALKBH2	5.0563495	0.931726998	0.24347833	FALSE
579	ALKBH3	44.019656	-0.655072773	0.870957167	TRUE
580	ALKBH4	-1.7633765	0.640630994	0.352304001	FALSE
581	ALKBH5	8.844989	0.927103197	-0.741136447	FALSE
582	ALKBH6	8.5592185	-0.404156622	1.582352847	FALSE
583	ALKBH7	-7.691245	-0.709434073	0.20876671	FALSE
584	ALKBH8	63.825695	-0.317488766	-1.008649276	FALSE
585	ALLC	21.0852	0.016299778	-0.429550256	FALSE
586	ALMS1	10.714975	-1.208179413	-1.12537041	FALSE
587	ALOX12	4.2767865	0.587223934	0.010255408	FALSE
588	ALOX12B	2.895475	-0.790307204	-0.009096871	FALSE
589	ALOX15	-0.711785	-0.073050202	-0.869068295	FALSE
590	ALOX15B	-1.10952	-0.629234362	-1.107646938	FALSE
591	ALOX5	20.560615	0.639516794	-1.10040837	FALSE
592	ALOX5AP	40.282287	1.036658017	-0.050540837	TRUE
593	ALOXE3	14.750422	-0.902105983	-0.569256492	FALSE
594	ALPG	13.28527	0.086953005	-0.978041259	FALSE
595	ALPI	13.2626	0.193322242	-0.269471016	FALSE
596	ALPK1	54.885	-1.019895941	-1.422291243	FALSE
597	ALPK2	30.44674	0.298300604	-0.98376155	FALSE
598	ALPK3	5.914898	0.120319542	-0.386243706	FALSE
599	ALPL	-0.90362	-1.113074295	-1.410688398	FALSE
600	ALPP	-20.88943	-1.552668302	-0.6366455	FALSE
601	ALS2	60.247693	1.021487019	1.364437483	FALSE
602	ALS2CL	9.4870825	0.890751251	-0.728662468	FALSE
603	ALX1	46.81341	-0.916815963	-0.30489551	FALSE
604	ALX3	17.235475	0.066576184	-0.544134332	FALSE
605	ALX4	21.91669	0.74660801	-0.448173958	TRUE
606	ALYREF	4.693186	-0.415973808	0.28499088	FALSE
607	AMACR	46.652755	0.63209262	0.158604991	FALSE
608	AMBN	71.670295	0.257507066	-0.36354009	FALSE
609	AMBP	9.645405	-1.362578594	-1.025067221	FALSE
610	AMBRA1	1.7938205	-1.114972867	-0.723599336	FALSE
611	AMD1	26.422552	-0.406539981	0.725089465	FALSE
612	AMDHD1	29.91171	-0.414984733	-0.987090704	FALSE
613	AMDHD2	-4.744902	-1.386413291	1.705286178	FALSE
614	AMELX	49.618205	-0.172642701	-0.989746027	FALSE
615	AMELY	55.73604	-0.325631762	-0.911792711	FALSE
616	AMER1	26.189552	0.799988284	-0.470968834	FALSE
617	AMER2	30.027136	0.394509678	0.755368202	TRUE
618	AMER3	29.218225	-0.559768778	-0.69110227	FALSE
619	AMFR	9.4870905	1.504547109	-0.315259799	FALSE
620	AMH	-5.015433	2.432472299	1.53633683	FALSE
621	AMHR2	6.9316495	0.918264651	0.078022096	FALSE
622	AMIGO1	10.239426	-0.265498535	-1.067995931	FALSE
623	AMIGO2	74.96577	0.145962949	-0.602085507	FALSE
624	AMIGO3	-1.5617475	4.866531277	2.117665779	FALSE
625	AMMECR1	41.571365	-0.373170421	-1.055925323	FALSE
626	AMMECR1L	21.31389	-0.513464412	-0.759995333	FALSE
627	AMN	18.486625	-0.838927334	-1.107484463	FALSE
628	AMN1	43.08083	-1.102002762	-1.306357106	FALSE
629	AMOT	52.776275	0.500558596	-0.861440531	FALSE
630	AMOTL1	75.18516	-0.955738629	-0.934393536	FALSE
631	AMOTL2	12.321093	2.329549245	0.633969049	FALSE
632	AMPD1	55.6437	0.436453297	-1.045686926	FALSE
633	AMPD2	14.848893	-0.033194626	1.311899778	FALSE
634	AMPD3	20.303225	0.398651784	0.648569346	FALSE
635	AMPH	52.06165	-1.04175101	-0.101601036	FALSE
636	AMT	9.36831575	1.710086262	0.928961935	FALSE
637	AMTN	85.12759	-0.658058221	-0.721240063	FALSE
638	AMY1A	24.69167	-0.544097674	-0.073364303	FALSE
639	AMY1B	44.05813	-0.517302766	-0.549005475	FALSE
640	AMY1C	25.377265	-0.540255651	-0.294617539	FALSE
641	AMY2A	60.494785	-0.605167067	-0.228851802	FALSE
642	AMY2B	42.89223	0.335456969	0.200539431	FALSE
643	AMZ1	9.916641	0.266532056	-0.117151966	FALSE
644	AMZ2	22.3955876	-0.348957764	2.557293463	FALSE
645	ANAPC1	34.38157	0.144158228	-0.128442179	FALSE
646	ANAPC10	25.7706	-1.629173392	-1.007633817	FALSE
647	ANAPC11	2.2503895	-0.665277767	0.81115297	FALSE
648	ANAPC13	27.2723257	0.897957939	1.911322561	FALSE
649	ANAPC15	5.787737	2.356472841	0.455335155	FALSE
650	ANAPC16	15.8363635	0.256380624	0.955464932	FALSE
651	ANAPC2	5.426082	1.724966286	1.680709337	FALSE
652	ANAPC4	60.01091	-0.084246573	-0.349874792	FALSE
653	ANAPC5	14.2547965	0.650560739	-0.399797041	FALSE
654	ANAPC7	15.88496	-0.622398394	-0.573804031	FALSE
655	ANG	32.652722	0.445555419	0.200275299	FALSE
656	ANGEL1	21.822813	-0.415117776	-0.645639632	FALSE
657	ANGEL2	35.393532	1.294255906	0.040184663	TRUE
658	ANGPT1	25.26989	-1.054370261	-0.393389612	FALSE
659	ANGPT2	25.319162	-0.396775125	-0.255878692	FALSE
660	ANGPT4	3.062315	-0.623906812	-0.664231353	FALSE
661	ANGPTL1	65.540935	0.296975976	0.432766209	TRUE
662	ANGPTL2	11.808533	-1.236358864	0.3705781	FALSE
663	ANGPTL3	34.524897	1.856306749	1.035366253	FALSE
664	ANGPTL4	-4.42553	0.324996761	-0.990106083	FALSE
665	ANGPTL5	84.53058	-0.960012622	-1.079457591	FALSE
666	ANGPTL6	2.324848	-0.312998776	-0.267489772	FALSE
667	ANGPTL7	6.619171	0.690503702	1.938464067	FALSE
668	ANGPTL8	-12.107495	-0.485398098	-0.752751491	FALSE
669	ANHX	-22.41225	-1.340606088	-1.116619954	FALSE
670	ANK1	22.536235	-0.723375586	-0.328900038	FALSE
671	ANK2	18.435031	0.264579521	0.536735945	FALSE
672	ANK3	49.968675	1.441253981	-0.206233598	TRUE
673	ANKAR	53.12846	-1.549880241	-1.188788394	FALSE
674	ANKDD1A	4.585343	-1.765353207	-0.73816515	FALSE
675	ANKDD1B	50.438795	-0.222917395	-0.501012109	FALSE
676	ANKEF1	61.533405	0.867082858	-0.933525095	FALSE
677	ANKFN1	55.78487	-0.836288145	-0.290976865	FALSE
678	ANKFY1	2.2012841	1.51756297	0.834482118	FALSE
679	ANKH	26.848265	-0.292564828	-0.822981323	FALSE
680	ANKHD1	17.216512	0.796663243	0.844576524	FALSE
681	ANKIB1	23.6602325	0.480135495	0.952078216	FALSE
682	ANKK1	21.894755	0.050271424	-1.187952425	FALSE
683	ANKLE1	-0.693684	-0.465792727	1.868184774	FALSE
684	ANKLE2	8.03552	0.496268487	2.395611852	FALSE
685	ANKMY1	-77.15425	-1.527561977	-1.189699578	FALSE
686	ANKMY2	74.64583	0.459399101	-1.084339709	FALSE
687	ANKRA2	48.477984	0.077920812	0.435668163	FALSE
688	ANKRD1	61.991805	-0.028842421	-0.357827261	FALSE
689	ANKRD10	32.65862	0.50705336	0.076816123	FALSE
690	ANKRD11	4.6787155	0.43686917	-1.229689052	FALSE
691	ANKRD12	30.1602454	1.43133594	1.543241935	FALSE
692	ANKRD13A	4.534173	-0.308443165	2.116571734	FALSE
693	ANKRD13B	0.203	-1.783436108	0.594075198	FALSE
694	ANKRD13C	64.84033	-1.603811291	-1.11115372	FALSE
695	ANKRD13D	-26.23631	-1.551003999	-0.249020254	FALSE
696	ANKRD16	34.545715	-0.117469226	-0.735619441	FALSE
697	ANKRD17	59.8812	0.543130425	1.089614073	FALSE
698	ANKRD18A	59.562671	0.400214829	0.646367437	FALSE
699	ANKRD18B	35.03581	0.057228642	-0.649842816	FALSE
700	ANKRD2	8.695481	0.022624684	-0.079458723	FALSE
701	ANKRD20A1	28.1969175	1.277964947	-0.779482117	FALSE
702	ANKRD22	80.828425	0.65138941	-0.408524196	FALSE
703	ANKRD23	2.557958	-0.154103811	1.49191823	FALSE
704	ANKRD24	14.1930255	0.133474982	-0.935678887	FALSE
705	ANKRD26	58.359837	0.253801771	0.680092138	FALSE
706	ANKRD27	17.713759	-0.207793256	1.204008015	FALSE
707	ANKRD28	34.719295	0.960406889	-1.044335455	FALSE
708	ANKRD29	56.139	0.894722846	-1.16102909	FALSE
709	ANKRD30A	35.489665	-0.489715976	-0.448266829	FALSE
710	ANKRD30B	15.611125	-0.655420464	-0.885566574	FALSE
711	ANKRD30BL	45.40147	0.28392709	-0.109550625	FALSE
712	ANKRD31	67.91397	-0.065182474	-0.56745377	FALSE
713	ANKRD33	5.10943	-0.659976345	-1.272512211	FALSE
714	ANKRD33B	25.11848	0.558038294	-0.390784169	TRUE
715	ANKRD34A	5.253554	-0.029556587	0.859239908	FALSE
716	ANKRD34B	45.39277	-0.638800568	-1.099670752	FALSE
717	ANKRD34C	34.43146	-0.289258603	-0.507732802	FALSE
718	ANKRD35	20.174418	-0.069499686	-0.738512861	FALSE
719	ANKRD36	6.187628	0.300594708	1.316088859	FALSE
720	ANKRD36B	15.588995	-0.311236307	-0.618005581	FALSE
721	ANKRD36C	24.184808	-0.047801838	0.730308153	FALSE
722	ANKRD37	19.19898825	1.473932767	1.941237311	FALSE
723	ANKRD39	7.044667	-1.437077601	0.84098361	FALSE
724	ANKRD40	24.561693	-0.311481234	0.283419585	FALSE
725	ANKRD40CL	21.413268	-0.262426189	1.606492493	FALSE
726	ANKRD42	38.859815	0.452295506	0.066320694	FALSE
727	ANKRD44	50.9082285	0.554282634	-0.216768682	FALSE
728	ANKRD45	29.38359	-1.360779907	-0.871002701	FALSE
729	ANKRD46	40.898474	0.528064427	-0.586113218	FALSE
730	ANKRD49	51.499522	1.0752738	-0.334091153	FALSE
731	ANKRD50	75.687545	-0.112067925	0.006186908	FALSE
732	ANKRD52	0.9517283	0.367780889	0.638481625	FALSE
733	ANKRD53	4.164634	1.556471145	-0.16583028	FALSE
734	ANKRD54	0.0870075	0.619422391	2.322622861	FALSE
735	ANKRD55	70.987785	0.14408631	-0.950908434	FALSE
736	ANKRD6	32.316335	0.19258864	-1.016420807	FALSE
737	ANKRD60	-11.507175	-0.375464832	-1.344287251	FALSE
738	ANKRD61	33.164948	-0.024638326	-0.444877874	FALSE
739	ANKRD62	24.424475	-0.406961767	-0.364335257	FALSE
740	ANKRD63	11.352305	-0.264834025	0.539415912	FALSE
741	ANKRD65	1.956575	1.111227761	0.665363072	FALSE
742	ANKRD66	74.53721	0.181220365	-1.249229205	FALSE
743	ANKRD7	94.797255	-0.885517278	-0.892143763	FALSE
744	ANKRD9	5.9791875	0.261031027	0.012869835	FALSE
745	ANKS1A	11.2253671	2.069271525	0.878028342	FALSE
746	ANKS1B	25.998386	1.153166483	0.209034105	FALSE
747	ANKS3	6.130267	0.894468995	1.184440556	FALSE
748	ANKS4B	23.643805	-0.750401304	-1.054733276	FALSE
749	ANKS6	16.501645	-0.457810865	-0.999490351	FALSE
750	ANKUB1	69.64339	0.487763081	-0.194875601	FALSE
751	ANKZF1	6.015485	-0.05825488	0.101330759	FALSE
752	ANLN	48.603975	-1.066791254	-0.501476768	FALSE
753	ANO1	0.26817	-0.770113063	-0.58288482	FALSE
754	ANO10	5.684095	-1.081480351	-1.28829672	FALSE
755	ANO2	38.751795	0.019841669	-0.135951425	FALSE
756	ANO3	69.3538	-0.390477455	0.099571114	FALSE
757	ANO4	62.320595	0.546130835	-0.486593676	FALSE
758	ANO5	67.661525	-0.452386138	-0.783651985	FALSE
759	ANO6	67.284075	-0.122363889	-0.622226781	FALSE
760	ANO7	1.90151	1.197682285	-0.476604648	FALSE
761	ANO8	1.327265	1.413102299	1.576441286	FALSE
762	ANO9	-16.208065	-1.499249644	-1.143442442	FALSE
763	ANOS1	48.58318	-0.711482232	-1.043932394	FALSE
764	ANP32A	10.6796881	-1.695177769	1.78192366	FALSE
765	ANP32B	17.092669	1.272346077	0.88206474	FALSE
766	ANP32D	-38.3821	-1.374599041	-1.317134715	FALSE
767	ANP32E	2.9487675	0.946436264	0.077272951	FALSE
768	ANPEP	6.11407	-1.076665342	-0.725606474	FALSE
769	ANTKMT	0.8963891	2.721005884	2.267645726	FALSE
770	ANTXR1	19.719645	0.337025865	-1.157175786	FALSE
771	ANTXR2	83.83738	-0.23943264	-0.654715624	FALSE
772	ANTXRL	34.928845	-1.127286066	-0.990356365	FALSE
773	ANXA1	87.99075	-0.284485951	-0.368319275	FALSE
774	ANXA10	61.2373	-1.359862558	-1.067946949	FALSE
775	ANXA11	11.219795	-1.297262217	-1.276307961	FALSE
776	ANXA13	41.691155	0.262723342	-0.924734839	FALSE
777	ANXA2	31.57806	-0.073127326	-1.356257884	FALSE
778	ANXA2R	43.53225	-0.910610562	-1.118305893	FALSE
779	ANXA3	60.33154	0.09893791	-1.111850006	FALSE
780	ANXA4	20.645027	0.489590675	-0.652498744	FALSE
781	ANXA5	90.919545	0.022486616	-1.081565777	FALSE
782	ANXA6	17.383422	-0.373338431	-0.565609493	FALSE
783	ANXA7	21.27034	-0.626483771	1.330966512	FALSE
784	ANXA8	32.613089	0.651947387	-0.015235038	FALSE
785	ANXA8L1	20.695256	1.596943214	-0.364184842	FALSE
786	ANXA9	4.890385	-0.767824712	0.162720885	FALSE
787	AOAH	35.45732	-0.504342471	-1.167826477	FALSE
788	AOC1	29.634935	-0.347025298	-0.735302498	FALSE
789	AOC2	6.2302905	0.943744537	0.679927412	FALSE
790	AOC3	2.1040605	-0.322660183	0.023669643	FALSE
791	AOPEP	20.181505	0.317927286	1.181000646	FALSE
792	AOX1	46.5226	-0.989926433	-1.146160318	FALSE
793	AP1AR	42.8133525	0.96552965	0.051922155	FALSE
794	AP1B1	2.9478668	1.47990961	4.505561344	FALSE
795	AP1G1	27.7609505	0.636583037	0.131483202	FALSE
796	AP1G2	13.300155	-0.721233814	2.086433566	FALSE
797	AP1M1	-1.93622325	4.406936485	0.211703084	FALSE
798	AP1M2	4.292701	-0.175860897	1.815304839	FALSE
799	AP1S1	0.157036	1.719001068	0.107871354	FALSE
800	AP1S2	32.809504	-0.040593092	1.040760552	FALSE
801	AP1S3	59.955316	-0.602311715	0.171972212	FALSE
802	AP2A1	1.8100806	-0.128742415	2.151608399	FALSE
803	AP2A2	3.89881375	0.773720564	-0.360295978	FALSE
804	AP2B1	13.42637965	0.741983167	1.776226661	FALSE
805	AP2M1	12.1886625	0.69976726	0.892531963	FALSE
806	AP2S1	3.233425	1.818536922	0.093351628	FALSE
807	AP3B1	36.4945785	0.850868177	1.741253761	FALSE
808	AP3B2	8.44052	0.060254805	0.745090573	FALSE
809	AP3D1	3.7056675	0.404209186	0.260213436	FALSE
810	AP3M1	18.158132	0.508789358	1.365361565	FALSE
811	AP3M2	22.2286725	0.212882414	0.877728324	FALSE
812	AP3S1	56.403914	0.96405415	0.359509789	FALSE
813	AP3S2	20.0813925	1.891715044	1.869590187	FALSE
814	AP4B1	46.82873	0.692530001	0.342532168	FALSE
815	AP4E1	23.945444	0.924926777	0.749362316	FALSE
816	AP4M1	7.154022	-1.263020604	1.37345646	FALSE
817	AP4S1	26.6261615	1.483172839	1.621686563	FALSE
818	AP5B1	-1.1669375	-1.156722865	-0.660025355	FALSE
819	AP5M1	36.94789	0.240232148	-1.093683303	FALSE
820	AP5S1	14.3757646	0.181838522	1.134179603	FALSE
821	AP5Z1	5.649008	0.332511382	0.740014573	FALSE
822	APAF1	21.543214	1.742852441	0.592656661	FALSE
823	APBA1	17.87067	-1.754944502	-1.396846981	FALSE
824	APBA2	5.728342	-1.162551107	-0.46252529	FALSE
825	APBA3	-1.13857	0.255910986	0.753790197	FALSE
826	APBB1	8.8376475	0.282927876	2.824880028	FALSE
827	APBB1IP	58.69801	0.047677705	-1.202168606	FALSE
828	APBB2	47.962265	0.321830118	0.015139995	FALSE
829	APBB3	3.82540512	0.772191815	2.80101116	FALSE
830	APC	40.440237	1.301290187	1.042826047	FALSE
831	APC2	-0.8864621	-1.503058691	1.495948986	FALSE
832	APCDD1	36.32497	0.953480025	-0.272332355	FALSE
833	APCDD1L	6.0634	-0.065622862	-0.707429359	FALSE
834	APCS	35.1416	-1.43549129	-1.138176028	FALSE
835	APEH	0.425347	-0.859470481	0.785480186	FALSE
836	APELA	68.35399	0.303288837	-0.825709982	FALSE
837	APEX1	11.4219605	-0.066051737	0.723778945	FALSE
838	APEX2	13.300833	-0.01423275	-0.464487359	FALSE
839	APH1A	3.4526296	-0.187029934	1.934381829	FALSE
840	APH1B	13.7266365	0.512854724	1.76064261	FALSE
841	API5	30.113255	-0.248933171	0.189976459	TRUE
842	APIP	51.829465	-0.301746195	0.174741045	FALSE
843	APLF	43.780455	0.483245913	-0.363719061	FALSE
844	APLN	10.3146175	0.643476732	-0.08787183	FALSE
845	APLNR	57.246615	0.054269489	-0.290040738	FALSE
846	APLP1	6.164536	0.695411858	0.884688758	FALSE
847	APLP2	20.1009752	-0.34914005	1.369625558	FALSE
848	APMAP	24.408982	1.014197647	-0.339548915	FALSE
849	APOA1	14.348882	-0.662649287	-0.303385308	FALSE
850	APOA2	16.394278	0.214573958	0.785788868	FALSE
851	APOA4	5.585427	0.762626719	0.37411048	FALSE
852	APOA5	8.593432	-0.465833477	0.331766454	FALSE
853	APOB	17.042	-0.939023538	-1.13981648	FALSE
854	APOBEC1	37.606185	0.380977883	-0.645312902	FALSE
855	APOBEC2	15.7386375	1.590673574	0.889733961	FALSE
856	APOBEC3A	-2.1602175	-0.040742529	-0.031057567	FALSE
857	APOBEC3A_B	0			FALSE
858	APOBEC3B	-21.90188	-1.382615798	-1.15158639	FALSE
859	APOBEC3C	1.2704725	1.725377769	-0.9115778	FALSE
860	APOBEC3D	2.345626	2.301148548	-0.748132856	FALSE
861	APOBEC3F	-5.6694625	0.764864437	-1.341635066	FALSE
862	APOBEC3G	4.0869815	0.53430086	-0.40610977	FALSE
863	APOBEC3H	10.842603	0.522531061	0.707865037	FALSE
864	APOBEC4	42.659415	0.062229236	-0.207231114	FALSE
865	APOBR	-2.6121145	0.855408245	1.659742534	FALSE
866	APOC1	5.020013	-0.763987859	-0.056696228	FALSE
