gene	cv_FXS_zscore	NPC_BREACH	Pearson_rho_wFMRP	q_value_wFMRP	q_value_wFMRP_neglog10	
AKIRIN2	-0.670312028	FALSE	0.466527943	0.084986596	1.070649567	
AKNA	-1.484551129	FALSE	0.475330966	0.084986596	1.070649567	
AKR1A1	-0.919880531	FALSE	0.492223537	0.084986596	1.070649567	
AKR1B1	0.894183358	FALSE	0.541503443	0.06822958	1.166027302	
AKR1C1	-1.341554358	FALSE	0.469954338	0.084986596	1.070649567	
AKR1C3	-0.908769069	FALSE	0.506450339	0.084986596	1.070649567	
AKR1E2	-1.316917139	FALSE	0.472601515	0.084986596	1.070649567	
AKR7A2	0.305764401	FALSE	0.482107312	0.084986596	1.070649567	
AKR7A3	-0.589598696	FALSE	0.592296125	0.034020541	1.468258782	
AKT1	-0.198459604	FALSE	0.466435807	0.084986596	1.070649567	
AKT1S1	0.653022664	FALSE	0.52347343	0.081225901	1.090305464	
AKT2	1.720092969	FALSE	0.499186192	0.084986596	1.070649567	
AKT3	0.128317855	FALSE	0.467694693	0.084986596	1.070649567	
AKTIP	0.469977242	FALSE	0.466938152	0.084986596	1.070649567	
ALAD	0.500822219	FALSE	0.466583906	0.084986596	1.070649567	
ALAS1	-0.450751824	FALSE	0.48889871	0.084986596	1.070649567	
ALAS2	-1.084127595	FALSE	0.491120663	0.084986596	1.070649567	
ALB	-0.200762132	FALSE	0.468281412	0.084986596	1.070649567	
ALCAM	0.179075862	FALSE	0.466593016	0.084986596	1.070649567	
ALDH16A1	0.522084181	FALSE	0.469294702	0.084986596	1.070649567	
ALDH18A1	-0.077372924	FALSE	0.533975209	0.072801443	1.137860012	
ALDH1A1	0.218723761	FALSE	0.493901019	0.084986596	1.070649567	
ALDH1A2	-0.409040587	FALSE	0.511430596	0.084986596	1.070649567	
ALDH1B1	-0.262357252	FALSE	0.470379664	0.084986596	1.070649567	
ALDH1L2	0.630107774	FALSE	0.470448209	0.084986596	1.070649567	
ALDH2	0.211110739	FALSE	0.52167343	0.082665623	1.082675058	
ALDH3A2	-0.483207118	FALSE	0.482302141	0.084986596	1.070649567	
ALDH3B1	-0.748581109	FALSE	0.469155986	0.084986596	1.070649567	
ALDH4A1	0.793379853	FALSE	0.468882951	0.084986596	1.070649567	
ALDH5A1	-0.338703244	FALSE	0.485750279	0.084986596	1.070649567	
ALDH6A1	0.841058342	FALSE	0.466459648	0.084986596	1.070649567	
ALDH7A1	0.154252413	FALSE	0.700363705	0.003208953	2.493636688	
ALDH8A1	-0.419646076	FALSE	0.506423919	0.084986596	1.070649567	
ALDH9A1	-0.089638474	FALSE	0.479017816	0.084986596	1.070649567	
ALDOA	0.914418328	FALSE	0.516662241	0.084986596	1.070649567	
ALDOC	1.440158908	FALSE	0.488057529	0.084986596	1.070649567	
ALG1	-0.726071076	FALSE	0.474429332	0.084986596	1.070649567	
ALG10	0.78075362	FALSE	0.485831989	0.084986596	1.070649567	
ALG10B	2.14564059	FALSE	0.501020622	0.084986596	1.070649567	
ALG11	-0.499173617	FALSE	0.48909989	0.084986596	1.070649567	
ALG12	-0.84907252	FALSE	0.483521538	0.084986596	1.070649567	
ALG13	-0.166914419	FALSE	0.466308046	0.084986596	1.070649567	
ALG14	-1.512314786	FALSE	0.483440375	0.084986596	1.070649567	
ALG1L2	-0.908441556	FALSE	0.732520639	0.001127629	2.947833949	
ALG2	0.702635498	FALSE	0.523361453	0.081331665	1.089740335	
ALG3	-0.391922759	FALSE	0.485790011	0.084986596	1.070649567	
ALG5	-0.258269873	FALSE	0.667523169	0.007819615	2.106814604	
ALG6	0.032477814	FALSE	0.545578735	0.065427985	1.184236457	
ALG8	-1.475231564	FALSE	0.550074922	0.061821211	1.208862491	
ALG9	0.452732153	FALSE	0.472048846	0.084986596	1.070649567	
ALKAL2	0.302398717	FALSE	0.54208604	0.067955477	1.167775533	
ALKBH1	0.086959707	FALSE	0.466434073	0.084986596	1.070649567	
ALKBH2	-0.384243892	FALSE	0.467376394	0.084986596	1.070649567	
ALKBH3	-0.90504731	FALSE	0.497529081	0.084986596	1.070649567	
ALKBH4	0.087503038	FALSE	0.468014638	0.084986596	1.070649567	
ALKBH5	0.848746549	FALSE	0.526706743	0.079000122	1.102372241	
ALKBH6	2.144477312	FALSE	0.486847826	0.084986596	1.070649567	
ALKBH7	0.288599075	FALSE	0.543578196	0.066835246	1.174994448	
ALKBH8	-0.940037857	FALSE	0.540401067	0.068629211	1.163490993	
ALMS1	-1.08447401	FALSE	0.486499743	0.084986596	1.070649567	
ALOX12	0.594655136	FALSE	0.519723782	0.084445751	1.0734222	
ALOX12B	1.29496964	FALSE	0.500194215	0.084986596	1.070649567	
ALOX15	-0.683414694	FALSE	0.467690453	0.084986596	1.070649567	
ALOX15B	-0.117609729	FALSE	0.492924817	0.084986596	1.070649567	
ALOX5	0.857941933	FALSE	0.484583724	0.084986596	1.070649567	
ALOX5AP	-0.008570733	FALSE	0.487823384	0.084986596	1.070649567	
ALOXE3	-0.641905722	FALSE	0.575327385	0.043574584	1.360766747	
ALPK1	-0.688326841	FALSE	0.470245536	0.084986596	1.070649567	
ALPK2	-0.273516869	FALSE	0.542522199	0.06772666	1.16924034	
ALPK3	-0.876409008	FALSE	0.467502845	0.084986596	1.070649567	
ALPL	1.216681579	FALSE	0.499495649	0.084986596	1.070649567	
ALS2	0.930198354	FALSE	0.649189516	0.011989316	1.921205598	
ALS2CL	0.763228238	FALSE	0.528677611	0.076880438	1.114184149	
ALYREF	1.040782654	FALSE	0.582043679	0.039266262	1.405980437	
AMACR	-1.087889257	FALSE	0.46767324	0.084986596	1.070649567	
AMBRA1	-0.093956344	FALSE	0.471167448	0.084986596	1.070649567	
AMD1	-0.383040242	FALSE	0.50828417	0.084986596	1.070649567	
AMDHD1	0.484511768	FALSE	0.476131389	0.084986596	1.070649567	
AMDHD2	1.311504739	FALSE	0.515684012	0.084986596	1.070649567	
AMER1	0.636099412	FALSE	0.519013772	0.084924492	1.070967045	
AMFR	0.67360528	FALSE	0.493056924	0.084986596	1.070649567	
AMH	3.147378896	FALSE	0.471843123	0.084986596	1.070649567	
AMIGO1	-0.765099315	FALSE	0.563499276	0.051370723	1.289284323	
AMIGO2	-0.556540584	FALSE	0.516363498	0.084986596	1.070649567	
AMMECR1	0.394879757	FALSE	0.553552728	0.059203909	1.227649614	
AMMECR1L	0.141466174	FALSE	0.611131176	0.024540271	1.610120653	
AMN	1.550243698	FALSE	0.46948212	0.084986596	1.070649567	
AMN1	-1.03532465	FALSE	0.477151761	0.084986596	1.070649567	
AMOT	-0.887090396	FALSE	0.493009673	0.084986596	1.070649567	
AMOTL1	-0.010386486	FALSE	0.687379604	0.004585339	2.33862859	
AMPD2	-0.018370107	FALSE	0.476676266	0.084986596	1.070649567	
AMPD3	0.049926528	FALSE	0.533968463	0.072801443	1.137860012	
AMPH	-1.105980626	FALSE	0.46809158	0.084986596	1.070649567	
AMT	-0.155118943	FALSE	0.593148398	0.033558458	1.474198004	
AMY2B	-0.546062386	FALSE	0.519073733	0.084924492	1.070967045	
AMZ2	-0.568680705	FALSE	0.64735996	0.01238065	1.907256567	
ANAPC1	-1.247003388	FALSE	0.487512152	0.084986596	1.070649567	
ANAPC10	-1.135470076	FALSE	0.466254189	0.084986596	1.070649567	
ANAPC11	1.932041258	FALSE	0.526678934	0.079000122	1.102372241	
ANAPC13	-0.536792273	FALSE	0.659431844	0.009626279	2.016541554	
ANAPC15	-1.223176664	FALSE	0.481406691	0.084986596	1.070649567	
ANAPC16	-0.090084437	FALSE	0.70230727	0.003062018	2.513992244	
ANAPC2	1.184179531	FALSE	0.468434217	0.084986596	1.070649567	
ANAPC4	-0.069743799	FALSE	0.521329048	0.083044864	1.080687224	
ANAPC5	-0.652886831	FALSE	0.487608254	0.084986596	1.070649567	
ANAPC7	0.068304987	FALSE	0.475616495	0.084986596	1.070649567	
ANG	-0.350377569	FALSE	0.604839092	0.027484177	1.560917264	
ANGEL1	-0.770208998	FALSE	0.549548178	0.062219478	1.206073637	
ANGEL2	0.748813054	FALSE	0.572908212	0.045128102	1.345552929	
ANGPT1	-0.995472928	FALSE	0.467492893	0.084986596	1.070649567	
ANGPTL6	1.371429275	FALSE	0.467148603	0.084986596	1.070649567	
ANK1	-0.3860591	FALSE	0.472713914	0.084986596	1.070649567	
ANK3	0.2777516	FALSE	0.488835971	0.084986596	1.070649567	
ANKAR	-0.782641978	FALSE	0.48565957	0.084986596	1.070649567	
ANKDD1A	-0.41517688	FALSE	0.480988351	0.084986596	1.070649567	
ANKDD1B	-0.05077086	FALSE	0.485562187	0.084986596	1.070649567	
ANKEF1	-1.405163201	FALSE	0.488274538	0.084986596	1.070649567	
ANKFY1	-0.800914166	FALSE	0.527109404	0.078522956	1.105003361	
ANKH	-0.131112312	FALSE	0.617209125	0.021996044	1.657655421	
ANKHD1	-0.447582431	FALSE	0.506942235	0.084986596	1.070649567	
ANKIB1	0.252265472	FALSE	0.518264791	0.084986596	1.070649567	
ANKK1	-0.199161213	FALSE	0.478678083	0.084986596	1.070649567	
ANKLE1	-0.463757097	FALSE	0.5133876	0.084986596	1.070649567	
ANKLE2	1.094221707	FALSE	0.55178042	0.060354914	1.219287367	
ANKMY1	-0.327859724	FALSE	0.487493151	0.084986596	1.070649567	
ANKMY2	0.294070639	FALSE	0.487209085	0.084986596	1.070649567	
ANKRA2	0.659554395	FALSE	0.4665277	0.084986596	1.070649567	
ANKRD10	0.130777494	FALSE	0.466367323	0.084986596	1.070649567	
ANKRD11	-0.596746385	FALSE	0.521936992	0.08255626	1.083249987	
ANKRD12	-0.264270559	FALSE	0.472661935	0.084986596	1.070649567	
ANKRD13A	0.012965648	FALSE	0.472715558	0.084986596	1.070649567	
ANKRD13B	-0.187877757	FALSE	0.513986428	0.084986596	1.070649567	
ANKRD13C	-1.032505881	FALSE	0.491247447	0.084986596	1.070649567	
ANKRD13D	-0.481825983	FALSE	0.476586331	0.084986596	1.070649567	
ANKRD16	-0.961516637	FALSE	0.584739012	0.037919799	1.421133972	
ANKRD17	0.268775152	FALSE	0.476529581	0.084986596	1.070649567	
ANKRD18A	-0.691143233	FALSE	0.520033168	0.084160702	1.074890652	
ANKRD18B	-0.877407004	FALSE	0.514256028	0.084986596	1.070649567	
ANKRD2	-0.249222155	FALSE	0.470313964	0.084986596	1.070649567	
ANKRD20A1	8.143990278	FALSE	0.498223363	0.084986596	1.070649567	
ANKRD22	-0.56094889	FALSE	0.484728198	0.084986596	1.070649567	
ANKRD23	0.571556627	FALSE	0.52442568	0.080582762	1.093757851	
ANKRD24	0.469037256	FALSE	0.641031205	0.014286536	1.84507305	
ANKRD26	0.184776416	FALSE	0.48620243	0.084986596	1.070649567	
ANKRD27	-0.122686735	FALSE	0.506425864	0.084986596	1.070649567	
ANKRD28	0.844433607	FALSE	0.469984481	0.084986596	1.070649567	
ANKRD29	-0.574061073	FALSE	0.603897114	0.02784526	1.555248716	
ANKRD31	0.50470766	FALSE	0.634786169	0.01602668	1.795156427	
ANKRD33B	0.962730008	FALSE	0.469342314	0.084986596	1.070649567	
ANKRD34A	-0.50065801	FALSE	0.569538979	0.047279758	1.325324752	
ANKRD34B	-0.923554902	FALSE	0.554351863	0.05845777	1.233157757	
ANKRD35	-0.410055454	FALSE	0.512437892	0.084986596	1.070649567	
ANKRD36	0.385563315	FALSE	0.482087636	0.084986596	1.070649567	
ANKRD36B	-0.577653527	FALSE	0.471559035	0.084986596	1.070649567	
ANKRD36C	-0.316639148	FALSE	0.477522785	0.084986596	1.070649567	
ANKRD37	0.65968948	FALSE	0.467386268	0.084986596	1.070649567	
ANKRD39	0.809556743	FALSE	0.468536102	0.084986596	1.070649567	
ANKRD40	-0.868210726	FALSE	0.479902174	0.084986596	1.070649567	
ANKRD42	-1.305345997	FALSE	0.672129945	0.006994305	2.155255429	
ANKRD44	-1.464865189	FALSE	0.476521164	0.084986596	1.070649567	
ANKRD46	1.486143622	FALSE	0.470211666	0.084986596	1.070649567	
ANKRD49	0.772069571	FALSE	0.489203178	0.084986596	1.070649567	
ANKRD50	-0.314209955	FALSE	0.494060292	0.084986596	1.070649567	
ANKRD52	1.827668808	FALSE	0.532026275	0.074395466	1.128453533	
ANKRD53	0.530506441	FALSE	0.704659054	0.002860417	2.543570711	
ANKRD54	0.672886142	FALSE	0.558231429	0.055091339	1.25891667	
ANKRD55	-1.041730516	FALSE	0.486447682	0.084986596	1.070649567	
ANKRD6	-0.037979681	FALSE	0.46882728	0.084986596	1.070649567	
ANKRD61	0.317697914	FALSE	0.468458525	0.084986596	1.070649567	
ANKRD65	-0.82645807	FALSE	0.512550398	0.084986596	1.070649567	
ANKRD7	0.954429357	FALSE	0.476945762	0.084986596	1.070649567	
ANKRD9	1.594740569	FALSE	0.503580961	0.084986596	1.070649567	
ANKS1A	1.28192926	FALSE	0.513179842	0.084986596	1.070649567	
ANKS1B	0.183576077	FALSE	0.518486139	0.084986596	1.070649567	
ANKS3	-0.250774559	FALSE	0.475258582	0.084986596	1.070649567	
ANKS6	-0.896954077	FALSE	0.475267117	0.084986596	1.070649567	
ANKUB1	0.833315303	FALSE	0.467638354	0.084986596	1.070649567	
ANKZF1	0.440214944	FALSE	0.467553826	0.084986596	1.070649567	
ANLN	-1.535995139	FALSE	0.53677033	0.07083783	1.149734753	
ANO10	0.035614211	FALSE	0.467649019	0.084986596	1.070649567	
ANO2	-1.144612285	FALSE	0.493374197	0.084986596	1.070649567	
ANO5	-0.891267374	FALSE	0.542784033	0.067513276	1.170610816	
ANO6	-0.575590049	FALSE	0.481816449	0.084986596	1.070649567	
ANO8	0.646176135	FALSE	0.507253308	0.084986596	1.070649567	
ANO9	1.316999153	FALSE	0.473139157	0.084986596	1.070649567	
ANOS1	1.105630018	FALSE	0.468445293	0.084986596	1.070649567	
ANP32A	-0.106450955	FALSE	0.57539713	0.043530314	1.361208197	
ANP32B	-0.202002291	FALSE	0.594044686	0.033069679	1.480570027	
ANP32E	-0.722715806	FALSE	0.53298273	0.073602011	1.133110322	
ANPEP	-1.726250489	FALSE	0.50406463	0.084986596	1.070649567	
ANTKMT	2.396226517	FALSE	0.516978858	0.084986596	1.070649567	
ANTXR2	-0.987766464	FALSE	0.487713275	0.084986596	1.070649567	
ANTXRL	1.218791758	FALSE	0.470120414	0.084986596	1.070649567	
ANXA1	-1.081498838	FALSE	0.472610088	0.084986596	1.070649567	
ANXA11	0.344262363	FALSE	0.491050555	0.084986596	1.070649567	
ANXA2	-1.240945354	FALSE	0.472347734	0.084986596	1.070649567	
ANXA2R	1.111713256	FALSE	0.512784794	0.084986596	1.070649567	
ANXA3	-0.967211333	FALSE	0.487749454	0.084986596	1.070649567	
ANXA4	-0.695212753	FALSE	0.471847782	0.084986596	1.070649567	
ANXA5	0.448952801	FALSE	0.469822495	0.084986596	1.070649567	
ANXA6	-0.83152032	FALSE	0.677680409	0.005964837	2.224401389	
ANXA7	1.439797812	FALSE	0.527585279	0.07813007	1.107181789	
ANXA8	-0.875609275	FALSE	0.497556742	0.084986596	1.070649567	
ANXA8L1	0.043295774	FALSE	0.518570671	0.084986596	1.070649567	
ANXA9	-0.173998861	FALSE	0.629919461	0.017324904	1.761329166	
AOAH	-1.018274701	FALSE	0.471255171	0.084986596	1.070649567	
AOC1	-0.509577457	FALSE	0.548448004	0.062975479	1.200828521	
AOC2	0.643957581	FALSE	0.470585062	0.084986596	1.070649567	
AOC3	0.554227818	FALSE	0.520368827	0.083741149	1.077061086	
AOPEP	-0.712490222	FALSE	0.487022233	0.084986596	1.070649567	
AP1AR	-0.174753656	FALSE	0.512122446	0.084986596	1.070649567	
AP1B1	-0.626999769	FALSE	0.472691805	0.084986596	1.070649567	
AP1G1	-0.502083249	FALSE	0.490955809	0.084986596	1.070649567	
AP1G2	0.19419664	FALSE	0.466547163	0.084986596	1.070649567	
AP1M1	-0.568424382	FALSE	0.479121121	0.084986596	1.070649567	
AP1M2	-0.482894844	FALSE	0.502359624	0.084986596	1.070649567	
AP1S1	0.164294528	FALSE	0.557872234	0.055260781	1.25758298	
AP1S2	-0.027268087	FALSE	0.535190734	0.071884642	1.143363884	
AP1S3	-0.03776509	FALSE	0.484427693	0.084986596	1.070649567	
AP2A1	0.423984451	FALSE	0.473388737	0.084986596	1.070649567	
AP2A2	-0.60856465	FALSE	0.4669497	0.084986596	1.070649567	
AP2B1	0.636168677	FALSE	0.557869113	0.055260781	1.25758298	
AP2M1	0.92034864	FALSE	0.690900041	0.004127458	2.384317332	
AP2S1	-0.575722949	FALSE	0.515822674	0.084986596	1.070649567	
AP3B1	-0.925717991	FALSE	0.475641741	0.084986596	1.070649567	
AP3B2	0.492103688	FALSE	0.467363022	0.084986596	1.070649567	
AP3D1	-0.262601937	FALSE	0.493096703	0.084986596	1.070649567	
AP3M1	2.708081314	FALSE	0.475147145	0.084986596	1.070649567	
AP3M2	-0.349070721	FALSE	0.514618768	0.084986596	1.070649567	
AP3S1	-0.483160771	FALSE	0.562625947	0.052237325	1.282019075	
AP3S2	0.653976027	FALSE	0.493191818	0.084986596	1.070649567	
AP4B1	0.073029603	FALSE	0.472022322	0.084986596	1.070649567	
AP4E1	-0.423096566	FALSE	0.477244012	0.084986596	1.070649567	
AP4M1	1.60035345	FALSE	0.50010972	0.084986596	1.070649567	
AP4S1	0.531254196	FALSE	0.480383214	0.084986596	1.070649567	
AP5B1	0.862537867	FALSE	0.471641695	0.084986596	1.070649567	
AP5M1	-0.118223393	FALSE	0.472241149	0.084986596	1.070649567	
AP5S1	0.132135731	FALSE	0.467680095	0.084986596	1.070649567	
AP5Z1	0.766149246	FALSE	0.501355347	0.084986596	1.070649567	
APAF1	0.331339475	FALSE	0.468109067	0.084986596	1.070649567	
APBA1	-0.76151723	FALSE	0.563739246	0.05127733	1.290074596	
APBA2	0.179010844	FALSE	0.637360332	0.015208974	1.817900078	
APBA3	-0.12574903	FALSE	0.467235513	0.084986596	1.070649567	
APBB1	1.160149154	FALSE	0.596679775	0.031530682	1.501266629	
APBB1IP	-0.931169665	FALSE	0.478211292	0.084986596	1.070649567	
APBB2	-0.073419078	FALSE	0.495660745	0.084986596	1.070649567	
APBB3	0.178520459	FALSE	0.573867122	0.044455286	1.352076593	
APC	-0.906643221	FALSE	0.481479567	0.084986596	1.070649567	
APCDD1	-0.555326367	FALSE	0.519357597	0.084676308	1.072238086	
APEH	0.625135075	FALSE	0.489902845	0.084986596	1.070649567	
APEX1	0.03231339	FALSE	0.509152184	0.084986596	1.070649567	
APEX2	0.018315307	FALSE	0.632386937	0.016481061	1.783014844	
APH1A	0.212816733	FALSE	0.488094512	0.084986596	1.070649567	
APH1B	-0.820277573	FALSE	0.567469095	0.048624886	1.313141407	
API5	-0.705517965	FALSE	0.469976514	0.084986596	1.070649567	
APIP	-0.712169681	FALSE	0.471403779	0.084986596	1.070649567	
APLF	-0.126310249	FALSE	0.522734784	0.081936071	1.086524866	
APLP2	-0.534485208	FALSE	0.490715276	0.084986596	1.070649567	
APMAP	-0.006748512	FALSE	0.467814672	0.084986596	1.070649567	
APOA1	-0.34068499	FALSE	0.496955112	0.084986596	1.070649567	
APOBEC3A	1.114655986	FALSE	0.474137832	0.084986596	1.070649567	
APOBEC3B	-0.578847201	FALSE	0.598683118	0.030569056	1.514717973	
APOBEC3C	-0.258144529	FALSE	0.62700686	0.018317918	1.737123898	
APOBEC3D	-1.758879192	FALSE	0.542687999	0.067598471	1.170063128	
APOBEC3F	-0.082545612	FALSE	0.469213369	0.084986596	1.070649567	
APOBEC3G	0.66783389	FALSE	0.539897548	0.068942052	1.161515793	
APOBEC3H	0.492698857	FALSE	0.51588304	0.084986596	1.070649567	
APOBR	0.493876585	FALSE	0.514674772	0.084986596	1.070649567	
APOC1	-0.165611952	FALSE	0.467223292	0.084986596	1.070649567	
APOD	-0.954040336	FALSE	0.66486939	0.00828583	2.081663997	
APOE	1.359758547	FALSE	0.486325742	0.084986596	1.070649567	
APOL1	0.186873837	FALSE	0.471896206	0.084986596	1.070649567	
APOL2	-0.298255046	FALSE	0.470522091	0.084986596	1.070649567	
APOL3	0.297684046	FALSE	0.469487888	0.084986596	1.070649567	
APOL4	-0.660376399	FALSE	0.53728172	0.07052504	1.15165666	
APOL6	-0.496844684	FALSE	0.486002033	0.084986596	1.070649567	
APOLD1	-0.087634062	FALSE	0.466604743	0.084986596	1.070649567	
APOM	1.046504473	FALSE	0.649916602	0.011794454	1.928322149	
APOO	-0.901467964	FALSE	0.472634215	0.084986596	1.070649567	
APOOL	-1.028407415	FALSE	0.49767292	0.084986596	1.070649567	
APP	-0.619111099	FALSE	0.467996856	0.084986596	1.070649567	
APPBP2	-0.686880328	FALSE	0.479067607	0.084986596	1.070649567	
APPL1	-1.224533257	FALSE	0.466726848	0.084986596	1.070649567	
APPL2	0.020509333	FALSE	0.466277278	0.084986596	1.070649567	
APRT	1.323021625	FALSE	0.560492335	0.054011842	1.267511015	
APTX	0.13771748	FALSE	0.466981494	0.084986596	1.070649567	
AQP1	-0.284363808	FALSE	0.466391261	0.084986596	1.070649567	
AQP10	-0.119826993	FALSE	0.46663854	0.084986596	1.070649567	
AQP11	-1.262924807	FALSE	0.589498893	0.035714783	1.447151979	
AQP3	-1.006440568	FALSE	0.466351551	0.084986596	1.070649567	
AQP9	0.02227569	FALSE	0.477818894	0.084986596	1.070649567	
AQR	0.446196513	FALSE	0.468988065	0.084986596	1.070649567	
ARAF	-0.659798322	FALSE	0.473043097	0.084986596	1.070649567	
ARAP1	-0.078449938	FALSE	0.469999174	0.084986596	1.070649567	
ARAP2	0.036856556	FALSE	0.51866772	0.084986596	1.070649567	
ARAP3	-1.339209093	FALSE	0.475653997	0.084986596	1.070649567	
ARCN1	-1.458682329	FALSE	0.63122309	0.016897668	1.772173228	
AREG	-0.748267379	FALSE	0.606418829	0.026705167	1.573404703	
AREL1	-0.019158229	FALSE	0.467572374	0.084986596	1.070649567	
ARF1	0.619478476	FALSE	0.466436899	0.084986596	1.070649567	
ARF3	-0.344715526	FALSE	0.467227965	0.084986596	1.070649567	
ARF4	-0.921964	FALSE	0.466279832	0.084986596	1.070649567	
ARF5	0.731783724	FALSE	0.603367507	0.028092373	1.551411571	
ARF6	-1.436108784	FALSE	0.491405154	0.084986596	1.070649567	
ARFGAP1	0.487012122	FALSE	0.47077794	0.084986596	1.070649567	
ARFGAP2	-0.896604289	FALSE	0.474547124	0.084986596	1.070649567	
ARFGAP3	-1.038570269	FALSE	0.4664698	0.084986596	1.070649567	
ARFGEF1	0.458586298	FALSE	0.549579098	0.062219478	1.206073637	
ARFGEF2	0.069953151	FALSE	0.488900506	0.084986596	1.070649567	
ARFIP1	1.184327489	FALSE	0.472171907	0.084986596	1.070649567	
ARFIP2	-0.121672838	FALSE	0.526827449	0.078955562	1.102617271	
ARFRP1	0.31823393	FALSE	0.529785987	0.076088568	1.118680591	
ARG1	0.444927627	FALSE	0.467305101	0.084986596	1.070649567	
ARG2	-0.555880518	FALSE	0.521721229	0.082644125	1.082788014	
ARGLU1	-0.161708422	FALSE	0.488687876	0.084986596	1.070649567	
ARHGAP1	0.389225858	FALSE	0.469123981	0.084986596	1.070649567	
ARHGAP10	0.486645571	FALSE	0.500970271	0.084986596	1.070649567	
ARHGAP11A	-1.154061929	FALSE	0.481299762	0.084986596	1.070649567	
ARHGAP11B	-0.738480599	FALSE	0.515939739	0.084986596	1.070649567	
ARHGAP12	0.538200022	FALSE	0.468156909	0.084986596	1.070649567	
ARHGAP15	0.346771576	FALSE	0.542294229	0.067856368	1.168409391	
ARHGAP17	-0.90712015	FALSE	0.474578521	0.084986596	1.070649567	
ARHGAP18	-0.101151368	FALSE	0.467665076	0.084986596	1.070649567	
ARHGAP19	0.254841941	FALSE	0.487271473	0.084986596	1.070649567	
ARHGAP21	0.880347702	FALSE	0.466393822	0.084986596	1.070649567	
ARHGAP22	0.087551306	FALSE	0.470438386	0.084986596	1.070649567	
ARHGAP23	0.372926294	FALSE	0.475844313	0.084986596	1.070649567	
ARHGAP24	-0.759626658	FALSE	0.50480421	0.084986596	1.070649567	
ARHGAP25	-0.200740609	FALSE	0.483909543	0.084986596	1.070649567	
ARHGAP26	0.266970633	FALSE	0.486704911	0.084986596	1.070649567	
ARHGAP27	0.620113884	FALSE	0.487095254	0.084986596	1.070649567	
ARHGAP29	-1.099781071	FALSE	0.53105056	0.075235024	1.123579938	
ARHGAP30	-0.168983637	FALSE	0.467331058	0.084986596	1.070649567	
ARHGAP31	0.144645363	FALSE	0.500873426	0.084986596	1.070649567	
ARHGAP32	-0.123036339	FALSE	0.517293348	0.084986596	1.070649567	
ARHGAP33	0.847080138	FALSE	0.466793959	0.084986596	1.070649567	
ARHGAP35	-0.723175761	FALSE	0.469437983	0.084986596	1.070649567	
