gene	cv_FXS_zscore
ASAH2B	-0.824810514
ASAP1	0.972585073
ASAP2	0.133916328
ASAP3	-1.079069875
ASB1	0.600693207
ASB10	-0.528259245
ASB11	-0.494152925
ASB12	-0.813453834
ASB13	-1.122983915
ASB14	-0.394244645
ASB15	-0.351858779
ASB16	0.931856069
ASB17	-0.574051266
ASB18	-1.530480097
ASB2	-0.666470154
ASB3	0.618382558
ASB4	0.274762327
ASB5	-0.429964392
ASB6	0.558925402
ASB7	0.730798719
ASB8	0.842852986
ASB9	-0.098879933
ASCC1	0.944531354
ASCC2	-0.172930678
ASCC3	-0.004775587
ASCL1	-1.283615123
ASCL2	-1.24325069
ASCL3	-0.022492263
ASCL4	-0.108099619
ASCL5	0.751731447
ASDURF	0.728972147
ASF1A	0.469393644
ASF1B	-1.278412139
ASGR1	-0.498997596
ASGR2	-0.938404774
ASH1L	-0.755138959
ASH2L	0.398031571
ASIC1	0.331162829
ASIC2	-0.213493264
ASIC3	1.613807968
ASIC4	-0.833117812
ASIC5	0.191051902
ASIP	-0.774254639
ASL	0.714679572
ASMT	0.202387595
ASMTL	-0.64842627
ASNS	0.655124364
ASNSD1	0.728972147
ASPA	0.338459517
ASPDH	0.805413255
ASPG	-1.653409862
ASPH	-0.306776597
ASPHD1	-0.260623857
ASPHD2	-0.781883769
ASPM	-0.426994654
ASPN	
ASPRV1	-0.144779492
ASPSCR1	-0.404382682
ASRGL1	0.445886166
ASS1	-0.95896112
ASTE1	-0.084722777
ASTL	0.698938383
ASTN1	0.3566263
ASTN2	-0.186725217
ASXL1	1.845202963
ASXL2	-0.378939795
ASXL3	0.059665298
ASZ1	0.218591506
ATAD1	0.309715017
ATAD2	-0.012170667
ATAD2B	0.166946839
ATAD3A	3.505638463
ATAD3B	0.541104552
ATAD3C	-0.274887905
ATAD5	-1.657619903
ATAT1	0.512825568
ATCAY	0.100870976
ATE1	0.308451603
ATF1	-1.614847816
ATF2	0.064014355
ATF3	-0.717452468
ATF4	1.558309858
ATF5	-0.369864009
ATF6	1.259731208
ATF6B	0.453808209
ATF7	0.645510363
ATF7IP	-0.876599689
ATF7IP2	-0.723310142
ATG10	0.746477633
ATG101	0.247737945
ATG12	0.295425664
ATG13	1.079380295
ATG14	2.668617139
ATG16L1	-0.509607043
ATG16L2	2.404428612
ATG2A	0.515062466
ATG2B	-1.41331621
ATG3	1.737670774
ATG4A	-0.880810567
ATG4B	-0.987094314
ATG4C	2.878051476
ATG4D	0.998549973
ATG5	0.871789552
ATG7	0.098925267
ATG9A	1.748411574
ATG9B	0.610996886
ATIC	0.284314519
ATL1	-1.778404797
ATL2	0.134438534
ATL3	0.241136297
ATM	0.771387826
ATMIN	-0.602436142
ATN1	-0.255051939
ATOH1	-1.295490752
ATOH7	-0.225995521
ATOH8	0.631958235
ATOSA	0.47658137
ATOSB	0.961835768
ATOX1	0.506553568
ATP10A	-0.891932688
ATP10B	-1.226043617
ATP10D	0.44687995
ATP11A	-0.528939994
ATP11B	0.752669549
ATP11C	0.826839245
ATP12A	0.426617115
ATP13A1	0.302593865
ATP13A2	0.565064393
ATP13A3	0.990521487
ATP13A4	-0.222369869
ATP13A5	0.339112901
ATP1A1	1.306854725
ATP1A2	1.793119491
ATP1A3	0.889551581
ATP1A4	0.692731022
ATP1B1	0.519299344
ATP1B2	-0.138358662
ATP1B3	-0.807714827
ATP1B4	-0.357254
ATP23	0.639538611
ATP2A1	2.844011049
ATP2A2	1.270106694
ATP2A3	0.543357991
ATP2B1	1.582822882
ATP2B2	1.49620465
ATP2B3	-0.650639976
ATP2B4	0.239744805
ATP2C1	1.119346737
ATP2C2	0.489035946
ATP4A	-0.304291567
ATP4B	-0.18116208
ATP5F1A	1.739617514
ATP5F1B	1.651742791
ATP5F1C	1.381395231
ATP5F1D	0.154030869
ATP5F1E	1.954048165
ATP5IF1	0.262491688
ATP5MC1	-0.903922299
ATP5MC2	-0.361988776
ATP5MC3	0.061895091
ATP5ME	1.810345106
ATP5MF	0.888164987
ATP5MG	0.20238488
ATP5MGL	0.581645535
ATP5MJ	1.076940483
ATP5MK	0.243987068
ATP5PB	1.148310951
ATP5PD	0.852575035
ATP5PF	0.048938322
ATP5PO	0.686990878
ATP6AP1	-0.96486776
ATP6AP2	2.47876162
ATP6V0A1	-0.832844194
ATP6V0A2	-0.159939419
ATP6V0A4	-1.25819142
ATP6V0B	1.472190554
ATP6V0C	1.491304906
ATP6V0D1	0.787945133
ATP6V0D2	0.284400515
ATP6V0E1	-0.31653723
ATP6V0E2	0.758467325
ATP6V1A	0.332165951
ATP6V1B1	-0.409858175
ATP6V1B2	0.230749139
ATP6V1C1	0.418317022
ATP6V1C2	-0.331054091
ATP6V1D	0.882534978
ATP6V1E1	0.311057742
ATP6V1E2	-1.241274345
ATP6V1F	-0.199103203
ATP6V1G1	1.198549237
ATP6V1G2	-0.194436332
ATP6V1G3	0.135461723
ATP6V1H	0.721362745
ATP7A	0.723867156
ATP7B	-0.476168019
ATP8A1	0.603302329
ATP8A2	0.585202764
ATP8B1	-0.980171766
ATP8B2	0.973211656
ATP8B3	-0.56882683
ATP8B4	-1.580806589
ATP9A	1.085285756
ATP9B	-0.607818799
ATPAF1	-0.676251861
ATPAF2	0.601374919
ATPSCKMT	-0.245447221
ATR	-0.119923469
ATRAID	1.074614135
ATRIP	0.503321191
ATRN	-0.261740472
ATRNL1	-1.568382781
ATRX	-0.51350264
ATXN1	0.263910294
ATXN10	-0.172319188
ATXN1L	-0.074342185
ATXN2	0.137523041
ATXN2L	1.103385027
ATXN3	0.723481062
ATXN3L	-0.949417387
ATXN7	0.551489769
ATXN7L1	0.891473792
ATXN7L2	1.095485357
ATXN7L3	2.927429295
ATXN7L3B	0.22286737
AUH	0.525725013
AUNIP	-0.927790834
AUP1	-0.609622213
AURKA	1.060096308
AURKAIP1	0.288798978
AURKB	-0.754861595
AURKC	-0.102996378
AUTS2	0.524156039
AVEN	1.05119806
AVIL	1.023802474
AVL9	-0.181071545
AVP	-0.041146953
AVPI1	0.584079201
AVPR1A	0.078095616
AVPR1B	-0.506306206
AVPR2	-0.073257425
AWAT1	0.282087915
AWAT2	-0.164521824
AXDND1	-0.386707787
AXIN1	0.2438492
AXIN2	-0.879995547
AXL	-1.355754135
AZGP1	-0.648277575
AZI2	0.858223141
AZIN1	1.39030671
AZIN2	0.97812529
AZU1	0.563821308
B2M	-0.015359942
B3GALNT1	1.014112033
B3GALNT2	0.576103972
B3GALT1	0.266722222
B3GALT2	0.847731979
B3GALT4	1.273419931
B3GALT5	-1.749085719
B3GALT6	0.918520725
B3GALT9	-0.093900416
B3GAT1	-1.047537712
B3GAT2	1.068175674
B3GAT3	0.668238123
B3GLCT	1.240395408
B3GNT2	1.350239138
B3GNT3	-0.411693308
B3GNT4	-1.098438808
B3GNT5	1.231879262
B3GNT6	-0.130104212
B3GNT7	-1.26652052
B3GNT8	-1.034207413
B3GNT9	-0.343308737
B3GNTL1	-1.105560791
B4GALNT1	-0.501907539
B4GALNT2	-0.845977174
B4GALNT3	-0.996760964
B4GALNT4	-0.337964191
B4GALT1	0.049730993
B4GALT2	-0.960419829
B4GALT3	-0.022844686
B4GALT4	0.580136781
B4GALT5	1.387460541
B4GALT6	-0.231630841
B4GALT7	2.108654366
B4GAT1	-0.46370924
B9D1	-1.02645997
B9D2	1.794859275
BAALC	0.254490875
BAAT	0.354982876
BABAM1	3.217994448
BABAM2	0.637282898
BACE1	0.29707815
BACE2	-0.55178753
BACH1	0.085796179
BACH2	0.722833222
BAD	0.357564173
BAG1	0.815542711
BAG2	-0.104888048
BAG3	-1.043648482
BAG4	-0.215172755
BAG5	2.411411629
BAG6	3.464375886
BAHCC1	2.862377322
BAHD1	0.219120073
BAIAP2	0.309407417
BAIAP2L1	0.331574043
BAIAP2L2	0.003707344
BAIAP3	-0.944009438
BAK1	2.378754926
BAMBI	1.112448735
BANF1	1.133665919
BANF2	-0.21434851
BANK1	-0.714544371
BANP	1.005795758
BAP1	-0.713577604
BARD1	0.207808748
BARHL1	-1.994452762
BARHL2	-1.864633713
BARX1	-1.724719952
BARX2	0.021708285
BASP1	0.18054994
BATF	-0.551796879
BATF2	-1.372367006
BATF3	0.383242354
BAX	1.212816788
BAZ1A	0.127827146
BAZ1B	0.777278759
BAZ2A	2.033587657
BAZ2B	-0.230663277
BBC3	-0.55243759
BBIP1	0.204968167
BBLN	0.142514741
BBOF1	-0.377867064
BBOX1	-1.83887258
BBS1	-0.516930425
BBS10	0.344400958
BBS12	-0.614324483
BBS2	0.108375412
BBS4	-0.940226216
BBS5	1.343807414
BBS7	0.640271259
BBS9	-0.848072343
BBX	0.596592033
BCAM	0.751792343
BCAN	-0.602590433
BCAP29	1.234734328
BCAP31	1.258424935
BCAR1	-0.007695099
BCAR3	0.050158801
BCAS1	-1.164628947
BCAS2	-0.353617624
BCAS3	0.654435588
BCAS4	0.756268514
BCAT1	-0.082969849
BCAT2	0.344501053
BCCIP	0.879440494
BCDIN3D	0.50315168
BCHE	-0.954116893
BCKDHA	1.72902453
BCKDHB	0.040383807
BCKDK	2.08208492
BCL10	-0.00824144
BCL11A	-0.537988956
BCL11B	0.506018692
BCL2	0.701270863
BCL2A1	0.415437558
BCL2L1	1.728277991
BCL2L10	1.603938611
BCL2L11	-0.208524178
BCL2L12	1.722088335
BCL2L13	-0.191050983
BCL2L14	-0.052738616
BCL2L15	1.276973219
BCL2L2	-0.503660534
BCL3	1.45383543
BCL6	-0.198237874
BCL6B	-0.186220736
BCL7A	-0.090042542
BCL7B	1.317563999
BCL7C	1.147144032
BCL9	0.081311793
BCL9L	1.604522212
BCLAF1	-0.025233473
BCLAF3	0.328296712
BCO1	-0.849312263
BCO2	-0.903178612
BCOR	-1.569911792
BCORL1	0.130390159
BCR	-0.622935081
BCS1L	-0.834568447
BDH1	1.862484004
BDH2	0.462748568
BDKRB1	-1.065189744
BDKRB2	-1.279763562
BDNF	-0.773055516
BDP1	0.190349176
BEAN1	-0.937366791
BECN1	0.468960757
BECN2	-0.555139897
BEGAIN	-0.525715305
BEND2	-0.083846111
BEND3	-0.137120457
BEND4	-0.141203095
BEND5	0.05766516
BEND6	0.484519597
BEND7	-0.51031507
BEST1	0.008082186
BEST2	-0.222977094
BEST3	-0.028158345
BEST4	0.44274955
BET1	0.589923794
BET1L	-0.137523034
BEX1	-0.71406883
BEX2	-0.185858565
BEX3	-1.535669062
BEX4	-0.470563207
BEX5	-1.21793535
BFAR	1.762910303
BFSP1	0.002800638
BFSP2	0.661845834
BGLAP	0.668827498
BGN	1.880607762
BHLHA15	-1.036089957
BHLHA9	-0.855056677
BHLHE22	-0.624450507
BHLHE23	-0.656344214
BHLHE40	1.072976253
BHLHE41	0.319708183
BHMT	-0.003863967
BHMT2	-1.633652176
BICC1	-0.296552395
BICD1	1.295113637
BICD2	-0.286491933
BICDL1	0.662936325
BICDL2	1.271249294
BICRA	0.321464594
BICRAL	0.304544129
BID	1.65739783
BIK	0.423762977
BIN1	-0.010568857
BIN2	-0.343176519
BIN3	-0.563937195
BIRC2	-1.094003777
BIRC3	0.66150925
BIRC5	-0.185842691
BIRC6	-0.217533517
BIRC7	-1.117536584
BIVM	0.139856811
BLACAT1	-1.031614453
BLCAP	2.455309674
BLID	0.960388297
BLK	-0.464306921
BLM	-0.699606609
BLMH	-0.402665132
BLNK	-0.467305796
BLOC1S1	1.801449189
BLOC1S2	1.208748523
BLOC1S3	0.555738488
BLOC1S4	-0.264265096
BLOC1S5	0.583674157
BLOC1S6	-0.439204406
BLTP1	0.558239454
BLTP2	2.577933757
BLTP3A	0.597044659
BLTP3B	-0.986339105
BLVRA	0.521870888
BLVRB	0.616282448
BLZF1	0.383892797
BMAL1	-0.254860276
BMAL2	-1.30988824
BMERB1	-0.899769158
BMF	0.930901705
BMI1	-0.335889928
BMP1	0.898331627
BMP10	-0.888681952
BMP15	0.246501339
BMP2	0.504328238
BMP2K	0.458978679
BMP3	-0.425287887
BMP4	-0.697587366
BMP5	-0.964430993
BMP6	0.065974837
BMP7	-1.447036819
BMP8A	-0.990724024
BMP8B	-0.985668791
BMPER	0.420479771
BMPR1A	0.066199384
BMPR1B	0.602826767
BMPR2	0.530861541
BMS1	1.930440022
BMT2	-1.339385328
BMX	0.209479511
BNC1	-0.512951733
BNC2	-0.613674338
BNIP1	0.331641084
BNIP2	0.70402695
BNIP3	-2.036077891
BNIP3L	0.014674809
BNIP5	0.265646235
BNIPL	-0.758496603
BOC	1.049278951
BOD1	0.549093777
BOD1L1	-0.037638028
BOD1L2	-0.450212732
BOK	-1.389669938
BOLA1	2.596359756
BOLA2	0.711784684
BOLA2B	0.73560726
BOLA3	-0.750373463
BOLL	-1.965329975
BOP1	1.929033521
BORA	0.165869892
BORCS5	1.256255965
BORCS6	2.365783881
BORCS7	0.596935106
BORCS8	0.208285104
BPGM	0.044887598
BPHL	1.506957292
BPI	-0.906105967
BPIFA1	-0.130793579
BPIFA2	-1.954054899
BPIFA3	-0.275079463
BPIFB1	-0.416749203
BPIFB2	-0.286447545
BPIFB3	1.452353085
BPIFB4	0.166565207
BPIFB6	-1.161368905
BPIFC	-0.345599253
BPNT1	-0.055864058
BPNT2	-0.086021313
BPTF	0.659069541
BPY2	-0.25861735
BPY2B	-0.088092438
BPY2C	-0.588981614
BRAF	0.463149819
BRAP	0.00670807
BRAT1	1.085872212
BRCA1	-0.488511741
BRCA2	0.46035751
BRCC3	-0.555753674
BRD1	0.712862783
BRD10	0.143298262
BRD2	1.818102589
BRD3	-0.920887665
BRD3OS	0.202035665
BRD4	-0.134722688
BRD7	-0.182290152
BRD8	-0.439649489
BRD9	1.070383186
BRDT	-0.504377509
BRF1	1.238326041
BRF2	-0.333728645
BRI3	-0.724531613
BRI3BP	-0.271755937
BRICD5	2.443297151
BRINP1	-1.696384477
BRINP2	-0.549322665
BRINP3	-0.123781811
BRIP1	-1.597428636
BRIX1	0.642854848
BRK1	1.2007501
BRME1	-0.640231111
BRMS1	-0.045337434
BRMS1L	0.182688533
BROX	0.144223622
BRPF1	0.261927015
BRPF3	-0.712866786
BRS3	-0.671427021
BRSK1	-0.451547176
BRSK2	1.273614534
BRWD1	1.253184605
BRWD3	0.659031052
BSCL2	0.004457103
BSDC1	-0.288258271
BSG	0.312817706
BSN	-0.021525393
BSND	-1.373625708
BSPH1	-1.185682608
BSPRY	-0.226369615
BST1	0.534589945
BST2	-0.509384285
BSX	-1.404051179
BTAF1	-0.227496302
BTBD1	-0.702085194
BTBD10	-1.353006773
BTBD16	0.165385281
BTBD17	-0.397379163
BTBD18	0.397040252
BTBD19	0.314847556
BTBD2	0.893731681
BTBD3	1.043879345
BTBD6	0.501341935
BTBD7	1.009146843
BTBD8	-1.876315925
BTBD9	0.680180328
BTC	-0.190903713
BTD	-0.431356552
BTF3	0.949360533
BTF3L4	0.622794205
BTG1	0.723257146
BTG2	-1.394941808
BTG3	0.92357835
BTG4	-0.778959622
BTK	-0.493110365
BTLA	-0.475719888
BTN1A1	0.487608624
BTN2A1	0.845806698
BTN2A2	1.030048334
BTN3A1	1.29691477
BTN3A2	0.893924608
BTN3A3	0.223961168
BTNL2	-0.450028026
BTNL3	-1.534138482
BTNL8	-1.481685769
BTNL9	0.393355927
BTRC	0.253218131
BUB1	-0.253894282
BUB1B	0.981120752
BUB3	1.244347136
BUD13	0.613105399
BUD23	0.448538881
BUD31	0.313180459
BVES	0.092280437
BYSL	-2.043982172
BZW1	0.174722315
BZW2	0.91550172
C10orf105	1.420421125
C10orf120	-0.316023033
C10orf143	-1.541849524
C10orf53	-2.182372028
C10orf62	0.532466563
C10orf67	-0.610228454
C10orf71	-0.791134851
C10orf88	-0.432132607
C10orf90	-1.460438185
C10orf95	-1.436547741
C11orf16	0.420126744
C11orf21	-0.719167731
C11orf24	1.107088423
C11orf42	0.695822073
C11orf52	1.209064418
C11orf54	1.226232351
C11orf58	0.415657241
C11orf65	-1.864353328
C11orf68	0.18950633
C11orf71	0.314952714
C11orf86	-1.081778109
C11orf87	0.185707894
C11orf91	0.9378597
C11orf96	-1.411602347
C11orf97	0.037739598
C11orf98	-0.321059966
C12orf4	-0.110774196
C12orf42	-1.072752057
C12orf43	-1.372865256
C12orf50	-1.141529852
C12orf54	-1.230542013
C12orf56	0.441724744
C12orf57	0.908194799
C12orf60	-0.043940978
C12orf71	-0.145937071
C12orf75	-1.283067504
C12orf76	1.89649973
C13orf42	-0.685370152
C13orf46	-1.51709643
C14orf119	1.858819873
C14orf132	-0.910931482
C14orf180	0.263306591
C14orf28	0.516882301
C14orf39	-1.541184503
C14orf93	1.21848037
C15orf39	1.770995858
C15orf40	0.297037683
C15orf48	0.642873727
C15orf61	0.418403054
C15orf62	0.398049332
C16orf46	1.045345657
C16orf54	-0.102722637
C16orf74	-1.10674885
C16orf78	-1.192507656
C16orf82	-1.694333755
C16orf86	1.78430077
C16orf87	-0.622125945
C16orf89	0.016753222
C16orf90	-0.177131816
C16orf92	-0.099200944
C16orf95	-0.739673847
C16orf96	0.827969493
C17orf100	-0.023526736
C17orf107	1.748465944
C17orf113	0.194708664
C17orf114	-0.097316693
C17orf49	0.660026195
C17orf50	-1.1684479
C17orf58	1.980397749
C17orf67	-1.083243853
C17orf75	-0.139936179
C17orf78	-1.276230927
C17orf80	0.843012636
C17orf99	2.579774753
C18orf21	0.073102109
C18orf32	1.239828324
C18orf54	0.879270058
C18orf63	0.016998914
C19orf12	0.201167096
C19orf18	-0.961319337
C19orf25	3.593817021
C19orf33	-0.654414706
C19orf38	-0.965297994
C19orf44	-0.44301567
C19orf47	-0.106763653
C19orf53	0.164888727
C19orf67	-0.659667764
C19orf73	0.643677537
C19orf81	-1.418780719
C19orf84	-0.386985291
C19orf85	-1.079249457
C1D	0.453715352
C1GALT1	-0.013835465
C1GALT1C1	-0.58686455
C1GALT1C1L	-0.821018255
C1QA	0.525327266
C1QB	1.109257951
C1QBP	0.77684621
C1QC	1.003632081
C1QL1	-1.13495158
C1QL2	-0.602782833
C1QL3	0.016483698
C1QL4	-1.33086096
C1QTNF1	1.12858169
C1QTNF12	-0.335518622
C1QTNF2	-0.27980781
C1QTNF3	1.228035703
C1QTNF4	-0.771886368
C1QTNF5	-1.834755195
C1QTNF6	1.474584686
C1QTNF7	-0.849297686
C1QTNF8	1.502974549
C1QTNF9	-0.41581556
C1QTNF9B	-0.302149142
C1R	0.10672539
C1RL	0.369185849
C1S	0.893961298
C1orf105	-0.2321342
C1orf115	0.166506611
C1orf116	0.311774449
C1orf122	2.456888634
C1orf127	-1.580388982
C1orf131	1.99411044
C1orf141	-0.566410118
C1orf146	-0.87654392
C1orf159	0.7875087
C1orf162	-0.774912398
C1orf167	-1.884925737
C1orf174	0.413190351
C1orf185	-1.645463147
C1orf198	0.459759779
C1orf202	-1.940556524
C1orf21	-0.17273666
C1orf210	0.210734769
C1orf216	2.57040085
C1orf226	0.549873591
C1orf232	-1.899568077
C1orf35	0.315051949
C1orf43	-1.188138797
C1orf50	1.149635388
C1orf52	0.115997442
C1orf53	-0.860150552
C1orf54	0.850845239
C1orf56	1.822131843
C1orf74	-0.736459041
C1orf87	-0.745426607
C1orf94	0.157513114
C2	0.470394526
C20orf141	-1.057082579
C20orf144	0.823745363
C20orf173	1.124755932
C20orf202	-0.349908587
C20orf203	0.11283387
C20orf204	-0.948499781
C20orf96	-0.050940454
C21orf140	-0.994408763
C21orf58	0.777871331
C21orf62	0.742208545
C21orf91	1.167844105
C22orf15	-0.302166703
C22orf23	0.533252855
C22orf31	0.356871244
C22orf39	-0.226859678
C22orf42	0.04745808
C2CD2	0.3448505
C2CD2L	2.503826389
C2CD3	0.542500172
C2CD4A	0.599013419
C2CD4B	-0.375010609
C2CD4C	-0.779379935
C2CD4D	-0.745505832
C2CD5	-0.288645204
C2CD6	0.743811477
C2orf15	0.25624582
C2orf42	0.582575273
C2orf49	1.267168622
C2orf50	-0.05244913
C2orf66	-1.294099685
C2orf68	1.165714865
C2orf69	-0.990897478
C2orf72	0.652857992
C2orf73	0.894556875
C2orf74	-0.510542376
C2orf76	1.227108954
C2orf78	1.831200083
C2orf80	0.332073694
C2orf81	1.413258763
C2orf88	0.834483995
C2orf92	-0.437163871
C3	-1.350136028
C3AR1	0.496272504
C3orf18	-0.480757812
C3orf20	-0.118335665
C3orf22	-0.965485427
C3orf33	-0.025890467
C3orf38	1.052719975
C3orf49	1.706374001
C3orf52	-0.596530129
C3orf62	1.864067117
C3orf70	0.450343893
C3orf80	-0.167013626
C3orf84	-1.200949829
C3orf85	-0.597745839
C4A	-0.105806449
C4B	-0.37983731
C4BPA	-0.556608755
C4BPB	-1.17332403
C4B_2	
C4orf17	-0.832601775
C4orf19	-0.617950046
C4orf3	-0.282267314
C4orf33	0.801016484
C4orf36	-1.586595515
C4orf46	0.31298048
C4orf50	0.140181526
C4orf51	-1.133193274
C4orf54	0.223558102
C5	0.076081011
C5AR1	-1.316723882
C5AR2	0.245476503
C5orf15	0.06190993
C5orf22	2.08354231
C5orf24	1.655645983
C5orf34	0.319859271
C5orf46	0.007339565
C5orf47	-1.658708552
C5orf52	-1.395212813
C5orf58	-2.158988264
C5orf63	-1.905067446
C6	-0.853486403
C6orf118	-1.829592366
C6orf120	0.240527074
C6orf132	-2.181268381
C6orf136	0.264956315
C6orf141	-0.353696725
C6orf15	-0.077301835
C6orf163	0.211828876
C6orf226	1.317419593
C6orf47	1.090022137
C6orf52	-0.661518158
C6orf58	-0.292613536
C6orf62	0.200581264
C6orf89	0.162304296
C7	-0.732882234
C7orf25	0.308124051
C7orf33	-0.128490771
C7orf50	1.89134458
C7orf57	-0.043059098
C8A	-1.561453428
C8B	-1.558284233
C8G	0.833284292
C8orf33	-0.00199037
C8orf34	-1.718721236
C8orf48	0.005220648
C8orf58	-0.272239323
C8orf74	0.674493938
C8orf76	1.197890044
C8orf82	1.614576367
C8orf88	-0.932492548
C8orf89	-1.275912638
C8orf90	-0.710120058
C9	-1.349983696
C9orf152	0.605592249
C9orf153	-0.133922932
C9orf40	0.011313931
C9orf43	0.620765412
C9orf50	-0.835018675
C9orf57	-0.210877962
C9orf72	0.404080457
C9orf78	1.865562519
C9orf85	0.742793975
CA1	-0.297164265
CA10	-1.675351815
CA11	-1.721774719
CA12	0.048991973
CA13	0.396014718
CA14	0.694290434
CA2	0.524822057
CA3	-0.624848565
CA4	0.138652267
CA5A	0.40806396
CA5B	0.091399947
CA6	-0.866568145
CA7	0.483367228
CA8	-2.02133313
CA9	0.31784959
CAAP1	0.213544941
CAB39	-0.341468095
CAB39L	0.743544735
CABCOCO1	-0.051989593
CABIN1	-0.699835595
CABLES1	-0.042998743
CABLES2	-0.449409445
CABP1	0.436568271
CABP2	-0.243751799
CABP4	-0.765387529
CABP5	-1.539242879
CABP7	2.057033869
CABS1	-0.99017277
CABYR	-0.198996168
CACFD1	2.665585212
CACHD1	-0.1529365
CACNA1A	-0.363655787
CACNA1B	-0.085368343
CACNA1C	-0.345402273
CACNA1D	0.547591755
CACNA1E	0.370905617
CACNA1F	0.025444074
CACNA1G	0.929676751
CACNA1H	-0.772217001
CACNA1I	-0.96445604
CACNA1S	0.252663742
CACNA2D1	0.284656973
CACNA2D2	1.116802592
CACNA2D3	-0.472284634
CACNA2D4	1.622689837
CACNB1	1.883794569
CACNB2	0.22505948
CACNB3	-1.107900994
CACNB4	0.333574439
CACNG1	-1.312744792
CACNG2	-0.452039801
CACNG3	-0.269625666
CACNG4	-0.712698063
CACNG5	-0.623806263
CACNG6	-0.454162253
CACNG7	-0.238364536
CACNG8	0.390758607
CACTIN	-0.266378819
CACUL1	0.305441619
CACYBP	0.969832674
CAD	0.885455513
CADM1	0.306198266
CADM2	0.70519922
CADM3	-0.069210173
CADM4	0.158069857
CADPS	0.115340627
CADPS2	0.366580425
CAGE1	0.719756981
CALB1	-0.768497712
CALB2	-0.449775876
CALCA	-0.243887639
CALCB	-1.413733616
CALCOCO1	-0.381444391
CALCOCO2	-0.899218289
CALCR	0.400757948
CALCRL	-0.871890403
CALD1	0.334674787
CALHM1	-0.05265004
CALHM2	0.075191108
CALHM3	1.119539769
CALHM4	-0.043242002
CALHM5	-0.931993768
CALHM6	-0.580927837
CALM1	-1.012530446
CALM2	-0.237303617
CALM3	-0.871915714
CALML3	-0.622909932
CALML4	0.469091049
CALML5	-0.282796825
CALML6	0.317001917
CALN1	-0.908591915
CALR	3.463831441
CALR3	-0.8647045
CALU	1.612743513
CALY	-1.545637801
CAMK1	0.439209997
CAMK1D	0.424381238
CAMK1G	-1.639171749
CAMK2A	-0.042143759
CAMK2B	0.268354411
CAMK2D	0.818920937
CAMK2G	0.402054211
CAMK2N1	0.577078341
CAMK2N2	-1.313641568
CAMK4	0.141497994
CAMKK1	1.08017885
CAMKK2	0.455167131
CAMKMT	0.353965609
CAMKV	-0.65503631
CAMLG	0.238498602
CAMP	0.3848321
CAMSAP1	-0.485293981
CAMSAP2	0.292635916
CAMSAP3	0.001063902
CAMTA1	-0.10139867
CAMTA2	3.147710978
CAND1	-0.606196835
CAND2	0.784408703
CANT1	0.722143303
CANX	0.36292225
CAP1	-1.116593125
CAP2	-1.178619307
CAPG	-0.358359319
CAPN1	-1.296067624
CAPN10	-0.121688325
CAPN11	0.278713967
CAPN12	0.512919788
CAPN13	-0.651814499
CAPN14	-1.2642375
CAPN15	1.022519696
CAPN2	0.614498637
CAPN3	0.06003806
CAPN5	1.286645453
CAPN6	-1.212498829
CAPN7	-0.242834651
CAPN8	-0.714318884
CAPN9	2.231421516
CAPNS1	0.085241076
CAPNS2	-0.218892645
CAPRIN1	-0.675320788
CAPRIN2	0.180140214
CAPS	0.037639056
CAPS2	-0.132533114
CAPSL	-1.52757312
CAPZA1	1.501900464
CAPZA2	0.593815504
CAPZA3	-0.614248664
CAPZB	-0.792514654
CARD10	2.659487198
CARD11	-1.908395151
CARD14	-0.339863903
CARD16	-0.516698045
CARD18	-0.602830484
CARD19	0.255108877
CARD6	-0.485141892
CARD8	-1.010907239
CARD9	-0.487655056
CARF	0.591993245
CARHSP1	1.533638995
CARM1	-0.812076648
CARMIL1	0.757733247
CARMIL2	0.294889778
CARMIL3	0.749937333
CARNMT1	0.154887139
CARNS1	0.848850113
CARS1	1.279773622
CARS2	0.197959173
CARTPT	-0.83263482
CASC3	1.481032685
CASD1	1.381527866
CASK	2.155618223
CASKIN1	-0.17837441
CASKIN2	2.986250657
CASP1	-0.276953306
CASP10	0.151963571
CASP12	
CASP14	-0.518228326
CASP2	1.115058951
CASP3	-0.250378319
CASP4	-0.898421141
CASP5	-0.768437354
CASP6	0.627708943
CASP7	-1.267002256
CASP8	0.161500524
CASP8AP2	
CASP9	1.581749307
CASQ1	-0.413167501
CASQ2	0.710477429
CASR	-1.084264124
CASS4	0.90019319
CAST	0.354088123
CASTOR1	3.767790616
CASTOR2	1.21100732
CASZ1	-0.557450077
CAT	-1.118528234
CATIP	0.208998716
CATSPER1	-0.857576669
CATSPER2	0.651402023
CATSPER3	-1.179872759
CATSPER4	0.361011907
CATSPERB	-1.200556671
CATSPERD	-0.680503024
CATSPERE	-1.322170453
CATSPERG	0.973133827
CATSPERZ	-0.014049481
CAV1	-0.103497224
CAV2	0.280320076
CAV3	-0.839902783
CAVIN1	1.589300763
CAVIN2	-0.065755209
CAVIN3	-0.315288345
CAVIN4	0.246593456
CBARP	3.17343157
CBFA2T2	1.856793247
CBFA2T3	-0.240766647
CBFB	0.63500953
CBL	1.115344978
CBLB	0.286494318
CBLC	2.025246839
CBLIF	0.315109709
CBLL1	0.643935244
CBLL2	-1.421015775
CBLN1	-1.460851701
CBLN2	0.053051269
CBLN3	0.56832963
CBLN4	-0.334659494
CBR1	0.392030675
CBR3	-0.783821491
